illum,cv,rho,seed,image,arm,readout,PSNR,SSIM
GAM4,0.05,0.99,0,dog,L4,ratio,3.27679,0.0204045
GAM4,0.05,0.99,0,horse,L4,ratio,7.50427,0.15891
GAM4,0.05,0.99,0,airplane,L4,ratio,7.86641,0.0996309
GAM4,0.05,0.99,0,car,L4,ratio,11.7107,0.247144
GAM4,0.05,0.99,0,ship,L4,ratio,4.92995,0.04993
GAM4,0.05,0.99,0,truck,L4,ratio,13.1591,0.390799
GAM4,0.05,0.99,0,cat,L8,plain,9.69647,0.181156
GAM4,0.05,0.99,0,deer,L8,plain,12.3331,0.208174
GAM4,0.05,0.99,0,dog,L8,plain,3.24751,0.0208217
GAM4,0.05,0.99,0,horse,L8,plain,7.59823,0.162543
GAM4,0.05,0.99,0,airplane,L8,plain,7.92571,0.099685
GAM4,0.05,0.99,0,car,L8,plain,11.7858,0.251978
GAM4,0.05,0.99,0,ship,L8,plain,5.05902,0.0437321
GAM4,0.05,0.99,0,truck,L8,plain,13.1784,0.395373
GAM4,0.05,0.99,0,cat,L8,whiten,9.88435,0.188185
GAM4,0.05,0.99,0,deer,L8,whiten,12.5876,0.217869
GAM4,0.05,0.99,0,dog,L8,whiten,3.40337,0.0215509
GAM4,0.05,0.99,0,horse,L8,whiten,7.7778,0.169587
GAM4,0.05,0.99,0,airplane,L8,whiten,8.07423,0.102515
GAM4,0.05,0.99,0,car,L8,whiten,12.0387,0.262747
GAM4,0.05,0.99,0,ship,L8,whiten,5.24343,0.0461872
GAM4,0.05,0.99,0,truck,L8,whiten,13.4357,0.410309
GAM4,0.05,0.99,0,cat,L8,ratio,9.68731,0.180861
GAM4,0.05,0.99,0,deer,L8,ratio,12.3369,0.208557
GAM4,0.05,0.99,0,dog,L8,ratio,3.23599,0.0208213
GAM4,0.05,0.99,0,horse,L8,ratio,7.59879,0.162672
GAM4,0.05,0.99,0,airplane,L8,ratio,7.91346,0.099897
GAM4,0.05,0.99,0,car,L8,ratio,11.7995,0.251956
GAM4,0.05,0.99,0,ship,L8,ratio,5.05839,0.0438758
GAM4,0.05,0.99,0,truck,L8,ratio,13.1891,0.395967
GAM4,0.05,0.99,0,cat,L16,plain,9.27012,0.162977
GAM4,0.05,0.99,0,deer,L16,plain,12.0444,0.192727
GAM4,0.05,0.99,0,dog,L16,plain,2.81705,0.0161337
GAM4,0.05,0.99,0,horse,L16,plain,7.15812,0.136797
GAM4,0.05,0.99,0,airplane,L16,plain,7.56956,0.0852952
GAM4,0.05,0.99,0,car,L16,plain,11.4048,0.232628
GAM4,0.05,0.99,0,ship,L16,plain,4.63937,0.0362599
GAM4,0.05,0.99,0,truck,L16,plain,12.8572,0.372544
GAM4,0.05,0.99,0,cat,L16,whiten,9.33901,0.165443
GAM4,0.05,0.99,0,deer,L16,whiten,12.1515,0.197117
GAM4,0.05,0.99,0,dog,L16,whiten,2.88451,0.0163258
GAM4,0.05,0.99,0,horse,L16,whiten,7.22199,0.139348
GAM4,0.05,0.99,0,airplane,L16,whiten,7.62429,0.0862932
GAM4,0.05,0.99,0,car,L16,whiten,11.5077,0.236946
GAM4,0.05,0.99,0,ship,L16,whiten,4.70694,0.0369388
GAM4,0.05,0.99,0,truck,L16,whiten,12.9597,0.378824
GAM4,0.05,0.99,0,cat,L16,ratio,9.27048,0.162857
GAM4,0.05,0.99,0,deer,L16,ratio,12.0493,0.193173
GAM4,0.05,0.99,0,dog,L16,ratio,2.80734,0.0161056
GAM4,0.05,0.99,0,horse,L16,ratio,7.1584,0.136632
GAM4,0.05,0.99,0,airplane,L16,ratio,7.55809,0.0852991
GAM4,0.05,0.99,0,car,L16,ratio,11.4111,0.232673
GAM4,0.05,0.99,0,ship,L16,ratio,4.64074,0.0367186
GAM4,0.05,0.99,0,truck,L16,ratio,12.8672,0.372852
GAM4,0.05,0.99,0,cat,L32,plain,8.60922,0.133663
GAM4,0.05,0.99,0,deer,L32,plain,11.3797,0.162757
GAM4,0.05,0.99,0,dog,L32,plain,2.23939,0.0128184
GAM4,0.05,0.99,0,horse,L32,plain,6.52414,0.118328
GAM4,0.05,0.99,0,airplane,L32,plain,6.92209,0.0713275
GAM4,0.05,0.99,0,car,L32,plain,10.6383,0.202651
GAM4,0.05,0.99,0,ship,L32,plain,3.94994,0.0308202
GAM4,0.05,0.99,0,truck,L32,plain,12.0585,0.322021
GAM4,0.05,0.99,0,cat,L32,whiten,8.62795,0.134358
GAM4,0.05,0.99,0,deer,L32,whiten,11.4186,0.164409
GAM4,0.05,0.99,0,dog,L32,whiten,2.2635,0.0128884
GAM4,0.05,0.99,0,horse,L32,whiten,6.54472,0.119059
GAM4,0.05,0.99,0,airplane,L32,whiten,6.94412,0.0717102
GAM4,0.05,0.99,0,car,L32,whiten,10.6732,0.204105
GAM4,0.05,0.99,0,ship,L32,whiten,3.9742,0.0310643
GAM4,0.05,0.99,0,truck,L32,whiten,12.0939,0.32417
GAM4,0.05,0.99,0,cat,L32,ratio,8.62186,0.133812
GAM4,0.05,0.99,0,deer,L32,ratio,11.3851,0.163057
GAM4,0.05,0.99,0,dog,L32,ratio,2.24089,0.012763
GAM4,0.05,0.99,0,horse,L32,ratio,6.52025,0.118482
GAM4,0.05,0.99,0,airplane,L32,ratio,6.91571,0.0712719
GAM4,0.05,0.99,0,car,L32,ratio,10.6462,0.202892
GAM4,0.05,0.99,0,ship,L32,ratio,3.96654,0.0312625
GAM4,0.05,0.99,0,truck,L32,ratio,12.0643,0.322206
GAM4,0.05,0.99,0,cat,L64,plain,7.70933,0.104866
GAM4,0.05,0.99,0,deer,L64,plain,10.3405,0.128883
GAM4,0.05,0.99,0,dog,L64,plain,1.59692,0.00933829
GAM4,0.05,0.99,0,horse,L64,plain,5.58455,0.0901797
GAM4,0.05,0.99,0,airplane,L64,plain,6.26073,0.0514957
GAM4,0.05,0.99,0,car,L64,plain,9.80471,0.164827
GAM4,0.05,0.99,0,ship,L64,plain,3.17487,0.0271215
GAM4,0.05,0.99,0,truck,L64,plain,11.2862,0.268434
GAM4,0.05,0.99,0,cat,L64,whiten,7.71585,0.10507
GAM4,0.05,0.99,0,deer,L64,whiten,10.3517,0.129429
GAM4,0.05,0.99,0,dog,L64,whiten,1.60465,0.00936261
GAM4,0.05,0.99,0,horse,L64,whiten,5.59026,0.0903596
GAM4,0.05,0.99,0,airplane,L64,whiten,6.26715,0.0516259
GAM4,0.05,0.99,0,car,L64,whiten,9.81589,0.165315
GAM4,0.05,0.99,0,ship,L64,whiten,3.18128,0.0272065
GAM4,0.05,0.99,0,truck,L64,whiten,11.298,0.269176
GAM4,0.05,0.99,0,cat,L64,ratio,7.70896,0.104464
GAM4,0.05,0.99,0,deer,L64,ratio,10.3566,0.129322
GAM4,0.05,0.99,0,dog,L64,ratio,1.58533,0.00934362
GAM4,0.05,0.99,0,horse,L64,ratio,5.58792,0.090168
GAM4,0.05,0.99,0,airplane,L64,ratio,6.25158,0.0516935
GAM4,0.05,0.99,0,car,L64,ratio,9.79941,0.164529
GAM4,0.05,0.99,0,ship,L64,ratio,3.18919,0.0273454
GAM4,0.05,0.99,0,truck,L64,ratio,11.2968,0.268814
GAM4,0.05,0.99,0,cat,RAW,plain,13.9448,0.100696
GAM4,0.05,0.99,0,deer,RAW,plain,11.3685,0.128215
GAM4,0.05,0.99,0,dog,RAW,plain,18.1158,0.467284
GAM4,0.05,0.99,0,horse,RAW,plain,12.5392,0.150449
GAM4,0.05,0.99,0,airplane,RAW,plain,15.014,0.327414
GAM4,0.05,0.99,0,car,RAW,plain,10.6827,0.0773253
GAM4,0.05,0.99,0,ship,RAW,plain,12.5309,0.404554
GAM4,0.05,0.99,0,truck,RAW,plain,12.5338,0.0532424
GAM4,0.05,0.99,0,cat,RAW,whiten,13.9448,0.100696
GAM4,0.05,0.99,0,deer,RAW,whiten,11.3685,0.128215
GAM4,0.05,0.99,0,dog,RAW,whiten,18.1158,0.467284
GAM4,0.05,0.99,0,horse,RAW,whiten,12.5392,0.150449
GAM4,0.05,0.99,0,airplane,RAW,whiten,15.014,0.327414
GAM4,0.05,0.99,0,car,RAW,whiten,10.6827,0.0773253
GAM4,0.05,0.99,0,ship,RAW,whiten,12.5309,0.404554
GAM4,0.05,0.99,0,truck,RAW,whiten,12.5338,0.0532424
GAM4,0.05,0.99,0,cat,GLOBAL,plain,5.85262,0.05363
GAM4,0.05,0.99,0,deer,GLOBAL,plain,7.83527,0.051999
GAM4,0.05,0.99,0,dog,GLOBAL,plain,-0.478312,0.00481672
GAM4,0.05,0.99,0,horse,GLOBAL,plain,3.49735,0.0288855
GAM4,0.05,0.99,0,airplane,GLOBAL,plain,4.37995,0.021164
GAM4,0.05,0.99,0,car,GLOBAL,plain,7.19446,0.0739294
GAM4,0.05,0.99,0,ship,GLOBAL,plain,1.14784,0.00371244
GAM4,0.05,0.99,0,truck,GLOBAL,plain,8.96901,0.120928
GAM4,0.05,0.99,0,cat,GLOBAL,whiten,5.85262,0.05363
GAM4,0.05,0.99,0,deer,GLOBAL,whiten,7.83527,0.051999
GAM4,0.05,0.99,0,dog,GLOBAL,whiten,-0.478312,0.00481672
GAM4,0.05,0.99,0,horse,GLOBAL,whiten,3.49735,0.0288855
GAM4,0.05,0.99,0,airplane,GLOBAL,whiten,4.37995,0.021164
GAM4,0.05,0.99,0,car,GLOBAL,whiten,7.19446,0.0739294
GAM4,0.05,0.99,0,ship,GLOBAL,whiten,1.14784,0.00371244
GAM4,0.05,0.99,0,truck,GLOBAL,whiten,8.96901,0.120928
GAM4,0.05,0.9,0,cat,L2,plain,7.25196,0.0926503
GAM4,0.05,0.9,0,deer,L2,plain,9.78805,0.124072
GAM4,0.05,0.9,0,dog,L2,plain,1.19713,0.0103543
GAM4,0.05,0.9,0,horse,L2,plain,5.17755,0.075808
GAM4,0.05,0.9,0,airplane,L2,plain,5.71906,0.0366038
GAM4,0.05,0.9,0,car,L2,plain,9.14708,0.139101
GAM4,0.05,0.9,0,ship,L2,plain,2.48646,0.025471
GAM4,0.05,0.9,0,truck,L2,plain,10.7003,0.243227
GAM4,0.05,0.9,0,cat,L2,whiten,7.30909,0.0916351
GAM4,0.05,0.9,0,deer,L2,whiten,9.99327,0.130331
GAM4,0.05,0.9,0,dog,L2,whiten,1.15719,0.0111594
GAM4,0.05,0.9,0,horse,L2,whiten,5.20613,0.0784266
GAM4,0.05,0.9,0,airplane,L2,whiten,5.72067,0.0366152
GAM4,0.05,0.9,0,car,L2,whiten,9.39554,0.153674
GAM4,0.05,0.9,0,ship,L2,whiten,2.54349,0.0268944
GAM4,0.05,0.9,0,truck,L2,whiten,10.8744,0.2529
GAM4,0.05,0.9,0,cat,L2,ratio,7.25112,0.0923397
GAM4,0.05,0.9,0,deer,L2,ratio,9.77732,0.123389
GAM4,0.05,0.9,0,dog,L2,ratio,1.1904,0.0100669
GAM4,0.05,0.9,0,horse,L2,ratio,5.17811,0.0758888
GAM4,0.05,0.9,0,airplane,L2,ratio,5.72433,0.036492
GAM4,0.05,0.9,0,car,L2,ratio,9.13853,0.139002
GAM4,0.05,0.9,0,ship,L2,ratio,2.49588,0.0256252
GAM4,0.05,0.9,0,truck,L2,ratio,10.7146,0.243962
GAM4,0.05,0.9,0,cat,L4,plain,7.33658,0.0895826
GAM4,0.05,0.9,0,deer,L4,plain,10.038,0.124644
GAM4,0.05,0.9,0,dog,L4,plain,1.12332,0.00890008
GAM4,0.05,0.9,0,horse,L4,plain,5.20677,0.0797425
GAM4,0.05,0.9,0,airplane,L4,plain,5.831,0.0395052
GAM4,0.05,0.9,0,car,L4,plain,9.25695,0.140378
GAM4,0.05,0.9,0,ship,L4,plain,2.72715,0.026514
GAM4,0.05,0.9,0,truck,L4,plain,10.9044,0.256059
GAM4,0.05,0.9,0,cat,L4,whiten,7.38201,0.0905428
GAM4,0.05,0.9,0,deer,L4,whiten,10.1587,0.130036
GAM4,0.05,0.9,0,dog,L4,whiten,1.20946,0.00948937
GAM4,0.05,0.9,0,horse,L4,whiten,5.26213,0.0828028
GAM4,0.05,0.9,0,airplane,L4,whiten,5.91077,0.0412953
GAM4,0.05,0.9,0,car,L4,whiten,9.39451,0.148052
GAM4,0.05,0.9,0,ship,L4,whiten,2.78354,0.0263001
GAM4,0.05,0.9,0,truck,L4,whiten,11.0325,0.262111
GAM4,0.05,0.9,0,cat,L4,ratio,7.33188,0.0892362
GAM4,0.05,0.9,0,deer,L4,ratio,10.0414,0.124596
GAM4,0.05,0.9,0,dog,L4,ratio,1.11837,0.00871146
GAM4,0.05,0.9,0,horse,L4,ratio,5.20673,0.0800161
GAM4,0.05,0.9,0,airplane,L4,ratio,5.84293,0.0393916
GAM4,0.05,0.9,0,car,L4,ratio,9.25426,0.140642
GAM4,0.05,0.9,0,ship,L4,ratio,2.73088,0.0263712
GAM4,0.05,0.9,0,truck,L4,ratio,10.9213,0.2571
GAM4,0.05,0.9,0,cat,L8,plain,7.01715,0.0813006
GAM4,0.05,0.9,0,deer,L8,plain,9.53186,0.101744
GAM4,0.05,0.9,0,dog,L8,plain,0.851545,0.00701042
GAM4,0.05,0.9,0,horse,L8,plain,4.88525,0.0731245
GAM4,0.05,0.9,0,airplane,L8,plain,5.50493,0.0335757
GAM4,0.05,0.9,0,car,L8,plain,9.07962,0.135411
GAM4,0.05,0.9,0,ship,L8,plain,2.53477,0.0199605
GAM4,0.05,0.9,0,truck,L8,plain,10.4691,0.232251
GAM4,0.05,0.9,0,cat,L8,whiten,7.03361,0.0819205
GAM4,0.05,0.9,0,deer,L8,whiten,9.58433,0.103574
GAM4,0.05,0.9,0,dog,L8,whiten,0.895163,0.00704443
GAM4,0.05,0.9,0,horse,L8,whiten,4.92581,0.0736822
GAM4,0.05,0.9,0,airplane,L8,whiten,5.53142,0.034339
GAM4,0.05,0.9,0,car,L8,whiten,9.13232,0.13853
GAM4,0.05,0.9,0,ship,L8,whiten,2.55914,0.0203539
GAM4,0.05,0.9,0,truck,L8,whiten,10.5103,0.233996
GAM4,0.05,0.9,0,cat,L8,ratio,7.00573,0.0809303
GAM4,0.05,0.9,0,deer,L8,ratio,9.5348,0.101189
GAM4,0.05,0.9,0,dog,L8,ratio,0.848017,0.00696492
GAM4,0.05,0.9,0,horse,L8,ratio,4.87869,0.0731888
GAM4,0.05,0.9,0,airplane,L8,ratio,5.50625,0.0331903
GAM4,0.05,0.9,0,car,L8,ratio,9.07988,0.13596
GAM4,0.05,0.9,0,ship,L8,ratio,2.5368,0.0196655
GAM4,0.05,0.9,0,truck,L8,ratio,10.4795,0.233554
GAM4,0.05,0.9,0,cat,L16,plain,6.44756,0.0667541
GAM4,0.05,0.9,0,deer,L16,plain,8.91067,0.081051
GAM4,0.05,0.9,0,dog,L16,plain,0.383282,0.00597149
GAM4,0.05,0.9,0,horse,L16,plain,4.37441,0.0602191
GAM4,0.05,0.9,0,airplane,L16,plain,5.09856,0.0309558
GAM4,0.05,0.9,0,car,L16,plain,8.39707,0.108264
GAM4,0.05,0.9,0,ship,L16,plain,1.95498,0.0167985
GAM4,0.05,0.9,0,truck,L16,plain,10.0379,0.194479
GAM4,0.05,0.9,0,cat,L16,whiten,6.45521,0.067145
GAM4,0.05,0.9,0,deer,L16,whiten,8.92692,0.0817436
GAM4,0.05,0.9,0,dog,L16,whiten,0.400696,0.00595979
GAM4,0.05,0.9,0,horse,L16,whiten,4.3891,0.0605599
GAM4,0.05,0.9,0,airplane,L16,whiten,5.10637,0.0311254
GAM4,0.05,0.9,0,car,L16,whiten,8.42706,0.11016
GAM4,0.05,0.9,0,ship,L16,whiten,1.96086,0.0170007
GAM4,0.05,0.9,0,truck,L16,whiten,10.0567,0.195573
GAM4,0.05,0.9,0,cat,L16,ratio,6.44012,0.0666799
GAM4,0.05,0.9,0,deer,L16,ratio,8.91477,0.0810678
GAM4,0.05,0.9,0,dog,L16,ratio,0.382426,0.0059802
GAM4,0.05,0.9,0,horse,L16,ratio,4.36753,0.0597041
GAM4,0.05,0.9,0,airplane,L16,ratio,5.09993,0.0307688
GAM4,0.05,0.9,0,car,L16,ratio,8.39616,0.108875
GAM4,0.05,0.9,0,ship,L16,ratio,1.95975,0.0169717
GAM4,0.05,0.9,0,truck,L16,ratio,10.0442,0.195103
GAM4,0.05,0.9,0,cat,L32,plain,5.98817,0.0524213
GAM4,0.05,0.9,0,deer,L32,plain,8.35584,0.0685492
GAM4,0.05,0.9,0,dog,L32,plain,0.163316,0.00539989
GAM4,0.05,0.9,0,horse,L32,plain,4.12727,0.0514633
GAM4,0.05,0.9,0,airplane,L32,plain,4.79774,0.0262086
GAM4,0.05,0.9,0,car,L32,plain,8.00404,0.0913739
GAM4,0.05,0.9,0,ship,L32,plain,1.63574,0.0149393
GAM4,0.05,0.9,0,truck,L32,plain,9.53861,0.168763
GAM4,0.05,0.9,0,cat,L32,whiten,5.9911,0.0524877
GAM4,0.05,0.9,0,deer,L32,whiten,8.36302,0.0688746
GAM4,0.05,0.9,0,dog,L32,whiten,0.164876,0.00537883
GAM4,0.05,0.9,0,horse,L32,whiten,4.13383,0.0514271
GAM4,0.05,0.9,0,airplane,L32,whiten,4.79956,0.0261799
GAM4,0.05,0.9,0,car,L32,whiten,8.01276,0.0920072
GAM4,0.05,0.9,0,ship,L32,whiten,1.63514,0.0149794
GAM4,0.05,0.9,0,truck,L32,whiten,9.54462,0.168966
GAM4,0.05,0.9,0,cat,L32,ratio,5.98409,0.0522925
GAM4,0.05,0.9,0,deer,L32,ratio,8.35974,0.068323
GAM4,0.05,0.9,0,dog,L32,ratio,0.15226,0.00537272
GAM4,0.05,0.9,0,horse,L32,ratio,4.12386,0.0510802
GAM4,0.05,0.9,0,airplane,L32,ratio,4.80416,0.0258742
GAM4,0.05,0.9,0,car,L32,ratio,8.00356,0.0918772
GAM4,0.05,0.9,0,ship,L32,ratio,1.63702,0.0151257
GAM4,0.05,0.9,0,truck,L32,ratio,9.53812,0.169101
GAM4,0.05,0.9,0,cat,L64,plain,5.91747,0.0497782
GAM4,0.05,0.9,0,deer,L64,plain,8.04169,0.0635121
GAM4,0.05,0.9,0,dog,L64,plain,-0.156168,0.00388349
GAM4,0.05,0.9,0,horse,L64,plain,3.84066,0.0411698
GAM4,0.05,0.9,0,airplane,L64,plain,4.47336,0.0206154
GAM4,0.05,0.9,0,car,L64,plain,7.7814,0.0879154
GAM4,0.05,0.9,0,ship,L64,plain,1.49107,0.0130299
GAM4,0.05,0.9,0,truck,L64,plain,9.23212,0.151128
GAM4,0.05,0.9,0,cat,L64,whiten,5.91858,0.0498322
GAM4,0.05,0.9,0,deer,L64,whiten,8.04477,0.0636781
GAM4,0.05,0.9,0,dog,L64,whiten,-0.153848,0.00389311
GAM4,0.05,0.9,0,horse,L64,whiten,3.84334,0.0411103
GAM4,0.05,0.9,0,airplane,L64,whiten,4.47467,0.0205951
GAM4,0.05,0.9,0,car,L64,whiten,7.78647,0.0882173
GAM4,0.05,0.9,0,ship,L64,whiten,1.49023,0.0130118
GAM4,0.05,0.9,0,truck,L64,whiten,9.23363,0.151163
GAM4,0.05,0.9,0,cat,L64,ratio,5.91197,0.049675
GAM4,0.05,0.9,0,deer,L64,ratio,8.04247,0.0632893
GAM4,0.05,0.9,0,dog,L64,ratio,-0.153307,0.00384803
GAM4,0.05,0.9,0,horse,L64,ratio,3.84176,0.0413192
GAM4,0.05,0.9,0,airplane,L64,ratio,4.47715,0.0207283
GAM4,0.05,0.9,0,car,L64,ratio,7.78631,0.088422
GAM4,0.05,0.9,0,ship,L64,ratio,1.48925,0.0130213
GAM4,0.05,0.9,0,truck,L64,ratio,9.23632,0.151853
GAM4,0.05,0.9,0,cat,RAW,plain,13.9447,0.100678
GAM4,0.05,0.9,0,deer,RAW,plain,11.3685,0.128218
GAM4,0.05,0.9,0,dog,RAW,plain,18.1157,0.467219
GAM4,0.05,0.9,0,horse,RAW,plain,12.5394,0.150447
GAM4,0.05,0.9,0,airplane,RAW,plain,15.0141,0.327436
GAM4,0.05,0.9,0,car,RAW,plain,10.6826,0.0773177
GAM4,0.05,0.9,0,ship,RAW,plain,12.5309,0.404633
GAM4,0.05,0.9,0,truck,RAW,plain,12.5338,0.0532587
GAM4,0.05,0.9,0,cat,RAW,whiten,13.9447,0.100678
GAM4,0.05,0.9,0,deer,RAW,whiten,11.3685,0.128218
GAM4,0.05,0.9,0,dog,RAW,whiten,18.1157,0.467219
GAM4,0.05,0.9,0,horse,RAW,whiten,12.5394,0.150447
GAM4,0.05,0.9,0,airplane,RAW,whiten,15.0141,0.327436
GAM4,0.05,0.9,0,car,RAW,whiten,10.6826,0.0773177
GAM4,0.05,0.9,0,ship,RAW,whiten,12.5309,0.404633
GAM4,0.05,0.9,0,truck,RAW,whiten,12.5338,0.0532587
GAM4,0.05,0.9,0,cat,GLOBAL,plain,5.77556,0.0479241
GAM4,0.05,0.9,0,deer,GLOBAL,plain,7.55846,0.052065
GAM4,0.05,0.9,0,dog,GLOBAL,plain,-0.458712,0.00506501
GAM4,0.05,0.9,0,horse,GLOBAL,plain,3.66928,0.0392781
GAM4,0.05,0.9,0,airplane,GLOBAL,plain,4.23103,0.0197479
GAM4,0.05,0.9,0,car,GLOBAL,plain,7.42627,0.0746272
GAM4,0.05,0.9,0,ship,GLOBAL,plain,1.13965,0.0122706
GAM4,0.05,0.9,0,truck,GLOBAL,plain,8.87596,0.136615
GAM4,0.05,0.9,0,cat,GLOBAL,whiten,5.77556,0.0479241
GAM4,0.05,0.9,0,deer,GLOBAL,whiten,7.55846,0.052065
GAM4,0.05,0.9,0,dog,GLOBAL,whiten,-0.458712,0.00506501
GAM4,0.05,0.9,0,horse,GLOBAL,whiten,3.66928,0.0392781
GAM4,0.05,0.9,0,airplane,GLOBAL,whiten,4.23103,0.0197479
GAM4,0.05,0.9,0,car,GLOBAL,whiten,7.42627,0.0746272
GAM4,0.05,0.9,0,ship,GLOBAL,whiten,1.13965,0.0122706
GAM4,0.05,0.9,0,truck,GLOBAL,whiten,8.87596,0.136615
GAM4,0.1,0.99,0,cat,L2,plain,8.01271,0.122872
GAM4,0.1,0.99,0,deer,L2,plain,10.6069,0.155984
GAM4,0.1,0.99,0,dog,L2,plain,1.79808,0.0100311
GAM4,0.1,0.99,0,horse,L2,plain,6.02904,0.0988621
GAM4,0.1,0.99,0,airplane,L2,plain,6.39524,0.0557233
GAM4,0.1,0.99,0,car,L2,plain,10.0053,0.172456
GAM4,0.1,0.99,0,ship,L2,plain,3.49729,0.0357053
GAM4,0.1,0.99,0,truck,L2,plain,11.5592,0.287666
GAM4,0.1,0.99,0,cat,L2,whiten,8.23405,0.127701
GAM4,0.1,0.99,0,deer,L2,whiten,10.9704,0.173721
GAM4,0.1,0.99,0,dog,L2,whiten,1.94726,0.0103215
GAM4,0.1,0.99,0,horse,L2,whiten,6.22164,0.108803
GAM4,0.1,0.99,0,airplane,L2,whiten,6.6819,0.0625825
GAM4,0.1,0.99,0,car,L2,whiten,10.469,0.194075
GAM4,0.1,0.99,0,ship,L2,whiten,3.74711,0.0392741
GAM4,0.1,0.99,0,truck,L2,whiten,12.0651,0.31175
GAM4,0.1,0.99,0,cat,L2,ratio,8.04082,0.123244
GAM4,0.1,0.99,0,deer,L2,ratio,10.6054,0.156806
GAM4,0.1,0.99,0,dog,L2,ratio,1.79967,0.0108258
GAM4,0.1,0.99,0,horse,L2,ratio,6.02597,0.0989241
GAM4,0.1,0.99,0,airplane,L2,ratio,6.41216,0.0560726
GAM4,0.1,0.99,0,car,L2,ratio,10.0177,0.174053
GAM4,0.1,0.99,0,ship,L2,ratio,3.49551,0.0357986
GAM4,0.1,0.99,0,truck,L2,ratio,11.5733,0.289203
GAM4,0.1,0.99,0,cat,L4,plain,8.36739,0.14066
GAM4,0.1,0.99,0,deer,L4,plain,11.0846,0.166441
GAM4,0.1,0.99,0,dog,L4,plain,2.13027,0.0138835
GAM4,0.1,0.99,0,horse,L4,plain,6.254,0.107237
GAM4,0.1,0.99,0,airplane,L4,plain,6.90007,0.06835
GAM4,0.1,0.99,0,car,L4,plain,10.581,0.19742
GAM4,0.1,0.99,0,ship,L4,plain,3.85022,0.0403367
GAM4,0.1,0.99,0,truck,L4,plain,12.0779,0.318901
GAM4,0.1,0.99,0,cat,L4,whiten,8.53592,0.145076
GAM4,0.1,0.99,0,deer,L4,whiten,11.3291,0.175435
GAM4,0.1,0.99,0,dog,L4,whiten,2.30012,0.0147101
GAM4,0.1,0.99,0,horse,L4,whiten,6.38099,0.114288
GAM4,0.1,0.99,0,airplane,L4,whiten,7.05298,0.0707517
GAM4,0.1,0.99,0,car,L4,whiten,10.9064,0.211039
GAM4,0.1,0.99,0,ship,L4,whiten,4.00761,0.0424132
GAM4,0.1,0.99,0,truck,L4,whiten,12.3759,0.335363
GAM4,0.1,0.99,0,cat,L4,ratio,8.38074,0.141183
GAM4,0.1,0.99,0,deer,L4,ratio,11.0875,0.166794
GAM4,0.1,0.99,0,dog,L4,ratio,2.12749,0.0145385
GAM4,0.1,0.99,0,horse,L4,ratio,6.27927,0.107826
GAM4,0.1,0.99,0,airplane,L4,ratio,6.8833,0.0682005
GAM4,0.1,0.99,0,car,L4,ratio,10.5897,0.19856
GAM4,0.1,0.99,0,ship,L4,ratio,3.8395,0.0403092
GAM4,0.1,0.99,0,truck,L4,ratio,12.0825,0.320501
GAM4,0.1,0.99,0,cat,L8,plain,8.09415,0.123826
GAM4,0.1,0.99,0,deer,L8,plain,10.5802,0.142917
GAM4,0.1,0.99,0,dog,L8,plain,1.87717,0.0139184
GAM4,0.1,0.99,0,horse,L8,plain,5.87238,0.104514
GAM4,0.1,0.99,0,airplane,L8,plain,6.63159,0.0575157
GAM4,0.1,0.99,0,car,L8,plain,10.1701,0.188577
GAM4,0.1,0.99,0,ship,L8,plain,3.53158,0.0324323
GAM4,0.1,0.99,0,truck,L8,plain,11.726,0.30136
GAM4,0.1,0.99,0,cat,L8,whiten,8.16052,0.125611
GAM4,0.1,0.99,0,deer,L8,whiten,10.6894,0.147336
GAM4,0.1,0.99,0,dog,L8,whiten,1.91476,0.0143288
GAM4,0.1,0.99,0,horse,L8,whiten,5.93742,0.107422
GAM4,0.1,0.99,0,airplane,L8,whiten,6.6755,0.0581775
GAM4,0.1,0.99,0,car,L8,whiten,10.2829,0.193897
GAM4,0.1,0.99,0,ship,L8,whiten,3.5735,0.0331048
GAM4,0.1,0.99,0,truck,L8,whiten,11.8267,0.30667
GAM4,0.1,0.99,0,cat,L8,ratio,8.13866,0.124465
GAM4,0.1,0.99,0,deer,L8,ratio,10.6102,0.14381
GAM4,0.1,0.99,0,dog,L8,ratio,1.87826,0.0143276
GAM4,0.1,0.99,0,horse,L8,ratio,5.88391,0.104988
GAM4,0.1,0.99,0,airplane,L8,ratio,6.65901,0.057509
GAM4,0.1,0.99,0,car,L8,ratio,10.1966,0.189587
GAM4,0.1,0.99,0,ship,L8,ratio,3.51873,0.0318491
GAM4,0.1,0.99,0,truck,L8,ratio,11.7161,0.302662
GAM4,0.1,0.99,0,cat,L16,plain,7.32118,0.0893464
GAM4,0.1,0.99,0,deer,L16,plain,9.93127,0.133004
GAM4,0.1,0.99,0,dog,L16,plain,1.24475,0.00983454
GAM4,0.1,0.99,0,horse,L16,plain,5.15402,0.0807087
GAM4,0.1,0.99,0,airplane,L16,plain,5.8767,0.0417454
GAM4,0.1,0.99,0,car,L16,plain,9.50545,0.154403
GAM4,0.1,0.99,0,ship,L16,plain,2.92593,0.0266511
GAM4,0.1,0.99,0,truck,L16,plain,10.9969,0.254081
GAM4,0.1,0.99,0,cat,L16,whiten,7.33966,0.0898072
GAM4,0.1,0.99,0,deer,L16,whiten,9.97172,0.134467
GAM4,0.1,0.99,0,dog,L16,whiten,1.25501,0.0100859
