shard_id,stage,kind,arm,image,seed,rho_bar_or_b,nu,pattern_or_cert,cell_id,descriptive
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0878,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0879,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0880,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0881,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,2,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0882,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0883,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0884,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0885,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0886,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0887,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0888,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0889,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0890,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,3,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0891,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,5.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0892,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,10.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0893,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,20.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0894,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,50.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0895,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,100.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0896,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,200.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0897,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,500.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0898,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,1000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0899,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_microtexture_3,4,0.6,2000.0,m1pat:SCAT32-060:m1_microtexture_3,M1_SCAT32-060_00_c0900,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,5.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0901,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,10.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0902,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,20.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0903,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,50.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0904,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,100.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0905,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,200.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0906,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,500.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0907,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0908,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,0,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0909,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,5.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0910,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,10.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0911,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,20.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0912,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,50.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0913,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,100.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0914,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,200.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0915,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,500.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0916,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0917,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,1,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0918,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,5.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0919,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,10.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0920,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,20.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0921,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,50.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0922,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,100.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0923,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,200.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0924,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,500.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0925,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0926,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,2,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0927,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,5.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0928,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,10.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0929,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,20.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0930,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,50.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0931,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,100.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0932,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,200.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0933,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,500.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0934,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0935,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,3,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0936,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,5.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0937,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,10.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0938,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,20.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0939,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,50.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0940,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,100.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0941,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,200.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0942,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,500.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0943,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0944,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_0,4,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_0,M1_SCAT32-060_00_c0945,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,5.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0946,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,10.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0947,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,20.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0948,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,50.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0949,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,100.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0950,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,200.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0951,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,500.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0952,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0953,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,0,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0954,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,5.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0955,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,10.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0956,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,20.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0957,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,50.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0958,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,100.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0959,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,200.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0960,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,500.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0961,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0962,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,1,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0963,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,5.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0964,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,10.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0965,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,20.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0966,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,50.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0967,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,100.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0968,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,200.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0969,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,500.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0970,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0971,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,2,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0972,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,5.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0973,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,10.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0974,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,20.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0975,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,50.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0976,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,100.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0977,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,200.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0978,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,500.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0979,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0980,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,3,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0981,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,5.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0982,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,10.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0983,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,20.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0984,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,50.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0985,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,100.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0986,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,200.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0987,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,500.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0988,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0989,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_1,4,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_1,M1_SCAT32-060_00_c0990,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,5.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0991,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,10.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0992,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,20.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0993,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,50.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0994,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,100.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0995,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,200.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0996,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,500.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0997,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0998,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,0,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c0999,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,5.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1000,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,10.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1001,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,20.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1002,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,50.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1003,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,100.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1004,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,200.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1005,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,500.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1006,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1007,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,1,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1008,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,5.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1009,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,10.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1010,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,20.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1011,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,50.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1012,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,100.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1013,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,200.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1014,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,500.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1015,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,1000.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1016,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,2,0.6,2000.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1017,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,3,0.6,5.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1018,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,3,0.6,10.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1019,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,3,0.6,20.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1020,0
M1_SCAT32-060_00,M1_SCAT32-060,imaging,SCAT32-060,m1_spokes_2,3,0.6,50.0,m1pat:SCAT32-060:m1_spokes_2,M1_SCAT32-060_00_c1021,0
