side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,eta_star,PSNR_rad,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.6,100.0,2048,0,dev_stl_00,GI,3.3085,-0.00201,,,,,37.56,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_01,RQL,16.0559,0.154,,0.2996,0.00731,0.701674,37.65,0.010239999999999999,0.0,0.0,155.73,155.728,1.0,16.054,OK,1.0439,0.35,0.95,False
64,bern50,0.6,100.0,2048,0,dev_stl_01,POISSON-LIN,16.0283,0.15369,,0.46509,-0.37205,0.858482,37.65,0.010239999999999999,0.0,0.0,101.16,101.162,1.0,12.2342,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_01,SAT-POISSON,16.0246,0.15291,,0.30069,0.00729,0.23041,37.65,0.010239999999999999,0.0,0.0,120.57,120.568,1.0,16.0227,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_01,PRECORRECT,2.9234,0.00745,,1.38235,0.01824,9332248255487.717,37.65,0.010239999999999999,0.0,0.0,53.22,53.218,0.3,2.7726,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_01,GI,2.9234,0.00745,,,,,37.65,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_02,RQL,15.0168,0.1438,,0.37011,0.00414,0.439034,37.58,0.010239999999999999,0.0,0.0,169.83,169.829,1.0,15.0166,OK,0.9737,0.65,0.475,False
64,bern50,0.6,100.0,2048,0,dev_stl_02,POISSON-LIN,14.9553,0.14102,,0.50897,-0.37325,0.878019,37.58,0.010239999999999999,0.0,0.0,102.31,102.312,1.0,12.2494,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_02,SAT-POISSON,14.9439,0.14013,,0.37324,0.00421,0.194926,37.58,0.010239999999999999,0.0,0.0,131.5,131.504,1.0,14.9434,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_02,PRECORRECT,3.7483,0.00528,,1.37287,0.01458,9294559573882.693,37.58,0.010239999999999999,0.0,0.0,53.45,53.445,0.3,3.6306,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_02,GI,3.7483,0.00528,,,,,37.58,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_03,RQL,14.861,0.15006,,0.65334,0.0048,0.429581,37.6,0.010239999999999999,0.0,0.0,173.07,173.064,1.0,14.8613,OK,0.9319,0.75,0.425,False
64,bern50,0.6,100.0,2048,0,dev_stl_03,POISSON-LIN,14.8726,0.15042,,0.71267,-0.37301,0.848174,37.6,0.010239999999999999,0.0,0.0,102.05,102.055,1.0,14.1064,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_03,SAT-POISSON,14.8544,0.15015,,0.65384,0.00481,0.196257,37.6,0.010239999999999999,0.0,0.0,132.36,132.358,1.0,14.8547,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_03,PRECORRECT,9.4448,0.02316,,1.23208,0.01482,9218336372554.855,37.6,0.010239999999999999,0.0,0.0,53.12,53.112,0.3,9.3514,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_03,GI,9.4448,0.02316,,,,,37.6,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,0,dev_text,RQL,13.0773,0.02738,,0.97303,-0.00354,0.988903,37.4,0.010239999999999999,0.0,0.0,171.02,171.019,1.0,13.0772,OK,1.1061,0.05,0.625,False
64,bern50,0.6,100.0,2048,0,dev_text,POISSON-LIN,13.0642,0.02694,,0.97794,-0.37627,1.407476,37.4,0.010239999999999999,0.0,0.0,100.63,100.627,1.0,13.0335,,,,,
64,bern50,0.6,100.0,2048,0,dev_text,SAT-POISSON,13.0749,0.02729,,0.97329,-0.00353,0.457727,37.4,0.010239999999999999,0.0,0.0,128.86,128.86,1.0,13.0749,,,,,
64,bern50,0.6,100.0,2048,0,dev_text,PRECORRECT,13.605,0.04839,,0.91568,0.00855,9261612184568.904,37.4,0.010239999999999999,0.0,0.0,52.98,52.984,0.3,13.6049,,,,,
64,bern50,0.6,100.0,2048,0,dev_text,GI,13.605,0.04839,,,,,37.4,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,0,dev_fine_lines,RQL,6.0854,0.00363,,0.75031,0.00417,0.674519,37.58,0.010239999999999999,0.0,0.0,162.73,162.726,1.0,6.0854,OK,1.0248,0.4,0.2,False
64,bern50,0.6,100.0,2048,0,dev_fine_lines,POISSON-LIN,6.0869,0.00363,,0.7897,-0.37326,0.803803,37.58,0.010239999999999999,0.0,0.0,103.43,103.429,1.0,5.641,,,,,
64,bern50,0.6,100.0,2048,0,dev_fine_lines,SAT-POISSON,6.0852,0.00363,,0.75034,0.00415,0.259982,37.58,0.010239999999999999,0.0,0.0,126.4,126.397,1.0,6.0851,,,,,
64,bern50,0.6,100.0,2048,0,dev_fine_lines,PRECORRECT,2.4067,0.06002,,1.15644,0.01489,9483019023740.664,37.58,0.010239999999999999,0.0,0.0,53.14,53.135,0.3,2.3278,,,,,
64,bern50,0.6,100.0,2048,0,dev_fine_lines,GI,2.4067,0.06002,,,,,37.58,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_00,RQL,18.4526,0.27603,,0.23773,0.00605,0.924535,37.64,0.010239999999999999,0.0,0.0,161.11,161.104,1.0,18.4499,OK,0.9772,0.625,0.375,False
64,bern50,0.6,100.0,2048,1,dev_stl_00,POISSON-LIN,18.3406,0.26955,,0.43401,-0.37265,0.809896,37.64,0.010239999999999999,0.0,0.0,103.29,103.29,1.0,13.2215,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_00,SAT-POISSON,18.4551,0.27501,,0.23766,0.00608,0.269639,37.64,0.010239999999999999,0.0,0.0,125.43,125.427,1.0,18.4525,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_00,PRECORRECT,3.0139,0.0051,,1.42697,0.01554,9497469056034.668,37.64,0.010239999999999999,0.0,0.0,53.2,53.199,0.3,2.8832,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_00,GI,3.0139,0.0051,,,,,37.64,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_01,RQL,16.0081,0.15296,,0.30123,0.00565,0.658157,37.63,0.010239999999999999,0.0,0.0,160.35,160.349,1.0,16.0069,OK,1.0359,0.375,0.55,False
64,bern50,0.6,100.0,2048,1,dev_stl_01,POISSON-LIN,15.9592,0.15232,,0.46681,-0.37282,1.897397,37.63,0.010239999999999999,0.0,0.0,96.55,96.544,1.0,12.2021,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_01,SAT-POISSON,15.9703,0.15243,,0.30255,0.0056,0.19994,37.63,0.010239999999999999,0.0,0.0,131.89,131.886,1.0,15.9689,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_01,PRECORRECT,3.0028,0.0131,,1.36692,0.01602,9471376625613.982,37.63,0.010239999999999999,0.0,0.0,52.41,52.41,0.3,2.8701,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_01,GI,3.0028,0.0131,,,,,37.63,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_02,RQL,14.9234,0.13849,,0.37411,0.0023,0.51982,37.55,0.010239999999999999,0.0,0.0,164.41,164.412,1.0,14.9232,OK,0.899,0.95,0.925,False
64,bern50,0.6,100.0,2048,1,dev_stl_02,POISSON-LIN,14.8663,0.13988,,0.51129,-0.37413,0.95694,37.55,0.010239999999999999,0.0,0.0,106.98,106.984,1.0,12.2098,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_02,SAT-POISSON,14.9195,0.13834,,0.37428,0.00226,0.192457,37.55,0.010239999999999999,0.0,0.0,131.5,131.499,1.0,14.9193,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_02,PRECORRECT,3.8593,0.00338,,1.35134,0.01141,9492645775471.63,37.55,0.010239999999999999,0.0,0.0,53.02,53.022,0.3,3.7679,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_02,GI,3.8593,0.00338,,,,,37.55,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_03,RQL,14.7798,0.14804,,0.6595,0.00309,0.747035,37.57,0.010239999999999999,0.0,0.0,165.07,165.07,1.0,14.7798,OK,0.9008,0.925,0.775,False
64,bern50,0.6,100.0,2048,1,dev_stl_03,POISSON-LIN,14.7358,0.14699,,0.71895,-0.37382,1.016328,37.57,0.010239999999999999,0.0,0.0,104.5,104.497,1.0,14.0302,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_03,SAT-POISSON,14.7771,0.14811,,0.65971,0.00306,0.244001,37.57,0.010239999999999999,0.0,0.0,129.44,129.441,1.0,14.777,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_03,PRECORRECT,9.5101,0.01424,,1.22102,0.01289,9376379649583.951,37.57,0.010239999999999999,0.0,0.0,52.83,52.832,0.3,9.4297,,,,,
64,bern50,0.6,100.0,2048,1,dev_stl_03,GI,9.5101,0.01424,,,,,37.57,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,1,dev_text,RQL,13.0686,0.02706,,0.974,0.00126,0.570829,37.53,0.010239999999999999,0.0,0.0,170.34,170.335,1.0,13.0686,OK,1.1433,0.05,0.55,False
64,bern50,0.6,100.0,2048,1,dev_text,POISSON-LIN,13.069,0.02703,,0.97758,-0.37452,1.08133,37.53,0.010239999999999999,0.0,0.0,100.16,100.157,1.0,13.0368,,,,,
64,bern50,0.6,100.0,2048,1,dev_text,SAT-POISSON,13.0744,0.02721,,0.97335,0.00126,0.258035,37.53,0.010239999999999999,0.0,0.0,130.71,130.714,1.0,13.0744,,,,,
64,bern50,0.6,100.0,2048,1,dev_text,PRECORRECT,13.5795,0.04587,,0.91841,0.01422,9143104127965.482,37.53,0.010239999999999999,0.0,0.0,53.89,53.889,0.3,13.579,,,,,
64,bern50,0.6,100.0,2048,1,dev_text,GI,13.5795,0.04587,,,,,37.53,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,1,dev_fine_lines,RQL,6.1107,0.00396,,0.74813,0.00554,0.399351,37.62,0.010239999999999999,0.0,0.0,174.28,174.283,1.0,6.1107,OK,1.0756,0.175,0.025,False
64,bern50,0.6,100.0,2048,1,dev_fine_lines,POISSON-LIN,6.0858,0.00363,,0.78967,-0.37287,0.834018,37.62,0.010239999999999999,0.0,0.0,102.75,102.751,1.0,5.6413,,,,,
64,bern50,0.6,100.0,2048,1,dev_fine_lines,SAT-POISSON,6.0896,0.00365,,0.74996,0.00551,0.185418,37.62,0.010239999999999999,0.0,0.0,125.35,125.345,1.0,6.0895,,,,,
64,bern50,0.6,100.0,2048,1,dev_fine_lines,PRECORRECT,2.3841,0.05061,,1.15915,0.01455,9452232897596.807,37.62,0.010239999999999999,0.0,0.0,48.07,48.071,0.3,2.3074,,,,,
64,bern50,0.6,100.0,2048,1,dev_fine_lines,GI,2.3841,0.05061,,,,,37.62,0.010239999999999999,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_00,RQL,18.4877,0.27398,,0.2367,0.00156,1.049848,75.04,0.020479999999999998,0.0,0.0,133.85,132.843,1.0,18.4876,OK,0.9514,0.775,0.05,False
64,bern50,0.6,200.0,2048,0,dev_stl_00,POISSON-LIN,18.5719,0.27179,,0.43289,-0.37428,1.513107,75.04,0.020479999999999998,0.0,0.0,109.98,109.979,1.0,13.244,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_00,SAT-POISSON,18.5462,0.27543,,0.23511,0.00152,0.299423,75.04,0.020479999999999998,0.0,0.0,131.69,131.689,1.0,18.5461,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_00,PRECORRECT,3.5451,-0.0006,,1.32993,0.00595,9650582812810.258,75.04,0.020479999999999998,0.0,0.0,52.25,52.252,0.3,3.4949,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_00,GI,3.5451,-0.0006,,,,,75.04,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_01,RQL,15.9199,0.15254,,0.30427,0.00159,1.136189,75.04,0.020479999999999998,0.0,0.0,136.66,136.662,1.0,15.9197,OK,0.8948,0.95,0.3,False
64,bern50,0.6,200.0,2048,0,dev_stl_01,POISSON-LIN,15.9116,0.15086,,0.4685,-0.37426,1.683668,75.04,0.020479999999999998,0.0,0.0,111.34,111.34,1.0,12.1707,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_01,SAT-POISSON,15.9301,0.15222,,0.30392,0.00159,0.345297,75.04,0.020479999999999998,0.0,0.0,132.56,132.557,1.0,15.9299,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_01,PRECORRECT,3.0132,0.01277,,1.35398,0.00729,9729291683553.42,75.04,0.020479999999999998,0.0,0.0,52.87,52.867,0.3,2.9527,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_01,GI,3.0132,0.01277,,,,,75.04,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_02,RQL,15.1773,0.14152,,0.36331,0.00215,1.408045,75.07,0.020479999999999998,0.0,0.0,156.23,156.228,1.0,15.1776,OK,1.198,0.025,0.125,False
64,bern50,0.6,200.0,2048,0,dev_stl_02,POISSON-LIN,15.2167,0.13971,,0.50408,-0.37404,1.928605,75.07,0.020479999999999998,0.0,0.0,111.53,111.526,1.0,12.3332,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_02,SAT-POISSON,15.1158,0.13969,,0.3659,0.00217,0.672641,75.07,0.020479999999999998,0.0,0.0,134.4,134.402,1.0,15.116,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_02,PRECORRECT,3.9011,0.00814,,1.33964,0.0071,9707520633490.855,75.07,0.020479999999999998,0.0,0.0,53.01,53.01,0.3,3.8434,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_02,GI,3.9011,0.00814,,,,,75.07,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_03,RQL,14.7799,0.14858,,0.65949,0.00343,5.049063,75.13,0.020479999999999998,0.0,0.0,108.0,107.996,1.0,14.7799,OK,1.0431,0.3,0.625,False
64,bern50,0.6,200.0,2048,0,dev_stl_03,POISSON-LIN,14.7764,0.14815,,0.71709,-0.37354,1.924416,75.13,0.020479999999999998,0.0,0.0,113.56,113.564,1.0,14.0526,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_03,SAT-POISSON,14.7745,0.14837,,0.65991,0.00344,1.287239,75.13,0.020479999999999998,0.0,0.0,111.78,111.775,1.0,14.7745,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_03,PRECORRECT,9.5335,0.03242,,1.21404,0.00852,9693363546152.605,75.13,0.020479999999999998,0.0,0.0,51.87,51.868,0.3,9.4795,,,,,
64,bern50,0.6,200.0,2048,0,dev_stl_03,GI,9.5335,0.03242,,,,,75.13,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,0,dev_text,RQL,15.053,0.3812,,0.77511,-0.00035,0.179246,74.88,0.020479999999999998,0.0,0.0,174.07,174.075,0.1,15.0526,OK,1.1156,0.05,0.075,False
64,bern50,0.6,200.0,2048,0,dev_text,POISSON-LIN,13.0727,0.0272,,0.97734,-0.37558,2.878225,74.88,0.020479999999999998,0.0,0.0,103.17,103.17,1.0,13.0389,,,,,
64,bern50,0.6,200.0,2048,0,dev_text,SAT-POISSON,15.5333,0.39806,,0.73356,-0.00158,0.055777,74.88,0.020479999999999998,0.0,0.0,136.13,136.134,0.1,15.5311,,,,,
64,bern50,0.6,200.0,2048,0,dev_text,PRECORRECT,13.9772,0.06457,,0.87707,0.00534,9761719326949.562,74.88,0.020479999999999998,0.0,0.0,52.42,52.424,0.3,13.9792,,,,,
64,bern50,0.6,200.0,2048,0,dev_text,GI,13.9772,0.06457,,,,,74.88,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,0,dev_fine_lines,RQL,6.1012,0.00369,,0.74894,0.002,1.837915,75.06,0.020479999999999998,0.0,0.0,129.53,129.527,1.0,6.1012,OK,1.0521,0.2,0.75,False
64,bern50,0.6,200.0,2048,0,dev_fine_lines,POISSON-LIN,6.0867,0.00364,,0.78988,-0.37411,1.602747,75.06,0.020479999999999998,0.0,0.0,111.82,111.821,1.0,5.639,,,,,
64,bern50,0.6,200.0,2048,0,dev_fine_lines,SAT-POISSON,6.1621,0.00439,,0.7437,0.00199,0.387041,75.06,0.020479999999999998,0.0,0.0,133.3,133.304,1.0,6.1623,,,,,
64,bern50,0.6,200.0,2048,0,dev_fine_lines,PRECORRECT,2.6246,0.09482,,1.12208,0.00654,9560077403398.783,75.06,0.020479999999999998,0.0,0.0,51.91,51.906,0.3,2.5897,,,,,
64,bern50,0.6,200.0,2048,0,dev_fine_lines,GI,2.6246,0.09482,,,,,75.06,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_00,RQL,18.5069,0.27364,,0.23621,0.00447,1.36785,75.2,0.020479999999999998,0.0,0.0,127.32,127.323,1.0,18.5055,OK,1.0422,0.3,0.825,False
64,bern50,0.6,200.0,2048,1,dev_stl_00,POISSON-LIN,18.4855,0.26751,,0.4331,-0.37327,1.477662,75.2,0.020479999999999998,0.0,0.0,108.3,108.296,1.0,13.2398,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_00,SAT-POISSON,18.4755,0.27469,,0.23707,0.00449,0.440379,75.2,0.020479999999999998,0.0,0.0,122.07,122.069,1.0,18.4741,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_00,PRECORRECT,3.2579,0.00882,,1.37935,0.00946,9639868369264.736,75.2,0.020479999999999998,0.0,0.0,51.51,51.506,0.3,3.178,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_00,GI,3.2579,0.00882,,,,,75.2,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_01,RQL,16.1972,0.1549,,0.29473,-0.00235,1.257887,74.88,0.020479999999999998,0.0,0.0,135.64,135.642,1.0,16.1966,OK,1.0194,0.45,0.525,False
64,bern50,0.6,200.0,2048,1,dev_stl_01,POISSON-LIN,15.9441,0.15264,,0.46927,-0.37593,1.721438,74.88,0.020479999999999998,0.0,0.0,112.08,112.081,1.0,12.1565,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_01,SAT-POISSON,15.9996,0.1532,,0.3015,-0.00231,0.60867,74.88,0.020479999999999998,0.0,0.0,132.02,132.015,1.0,15.9993,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_01,PRECORRECT,2.9856,0.00596,,1.35259,0.00288,9627441636724.996,74.88,0.020479999999999998,0.0,0.0,52.49,52.494,0.3,2.9616,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_01,GI,2.9856,0.00596,,,,,74.88,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_02,RQL,14.9648,0.14163,,0.37232,0.00019,1.046987,75.0,0.020479999999999998,0.0,0.0,132.09,132.082,1.0,14.9648,OK,0.936,0.85,0.35,False
64,bern50,0.6,200.0,2048,1,dev_stl_02,POISSON-LIN,14.9623,0.14192,,0.50986,-0.37494,1.669832,75.0,0.020479999999999998,0.0,0.0,112.27,112.27,1.0,12.2341,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_02,SAT-POISSON,14.9666,0.14175,,0.37225,0.0002,0.350489,75.0,0.020479999999999998,0.0,0.0,134.67,134.667,1.0,14.9666,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_02,PRECORRECT,3.9967,0.01236,,1.32216,0.00487,9686874023002.57,75.0,0.020479999999999998,0.0,0.0,51.91,51.911,0.3,3.9575,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_02,GI,3.9967,0.01236,,,,,75.0,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_03,RQL,14.9301,0.15198,,0.64813,0.00673,1.204192,75.31,0.020479999999999998,0.0,0.0,141.6,141.599,1.0,14.9308,OK,1.0939,0.175,0.4,False
64,bern50,0.6,200.0,2048,1,dev_stl_03,POISSON-LIN,14.9372,0.15231,,0.70958,-0.37239,1.596691,75.31,0.020479999999999998,0.0,0.0,110.18,110.177,1.0,14.1441,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_03,SAT-POISSON,14.7827,0.14835,,0.6593,0.00675,0.497038,75.31,0.020479999999999998,0.0,0.0,122.51,122.505,1.0,14.7825,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_03,PRECORRECT,9.7822,0.03799,,1.18211,0.01139,9810937890438.125,75.31,0.020479999999999998,0.0,0.0,52.52,52.522,0.3,9.711,,,,,
64,bern50,0.6,200.0,2048,1,dev_stl_03,GI,9.7822,0.03799,,,,,75.31,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,1,dev_text,RQL,13.7906,0.07676,,0.89628,0.00055,0.367334,75.02,0.020479999999999998,0.0,0.0,151.59,151.588,0.1,13.7909,OK,1.2381,0.025,0.025,False
64,bern50,0.6,200.0,2048,1,dev_text,POISSON-LIN,13.0765,0.02754,,0.97704,-0.37476,3.76257,75.02,0.020479999999999998,0.0,0.0,100.1,100.1,1.0,13.0416,,,,,
64,bern50,0.6,200.0,2048,1,dev_text,SAT-POISSON,13.5733,0.05657,,0.91901,0.0003,0.185932,75.02,0.020479999999999998,0.0,0.0,109.27,109.261,0.1,13.5734,,,,,
64,bern50,0.6,200.0,2048,1,dev_text,PRECORRECT,13.9174,0.06372,,0.88305,0.00799,9699542775296.46,75.02,0.020479999999999998,0.0,0.0,52.56,52.557,0.3,13.9201,,,,,
64,bern50,0.6,200.0,2048,1,dev_text,GI,13.9174,0.06372,,,,,75.02,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,200.0,2048,1,dev_fine_lines,RQL,6.1175,0.00379,,0.74754,0.00021,1.104952,75.0,0.020479999999999998,0.0,0.0,138.01,138.013,1.0,6.1175,OK,1.123,0.1,0.275,False
64,bern50,0.6,200.0,2048,1,dev_fine_lines,POISSON-LIN,6.09,0.00357,,0.78988,-0.37494,1.695121,75.0,0.020479999999999998,0.0,0.0,112.55,112.545,1.0,5.6389,,,,,
64,bern50,0.6,200.0,2048,1,dev_fine_lines,SAT-POISSON,6.0864,0.00363,,0.75023,0.0002,0.380712,75.0,0.020479999999999998,0.0,0.0,134.19,134.182,1.0,6.0864,,,,,
64,bern50,0.6,200.0,2048,1,dev_fine_lines,PRECORRECT,2.6819,0.1005,,1.11371,0.00515,9679900673956.973,75.0,0.020479999999999998,0.0,0.0,51.8,51.802,0.3,2.6548,,,,,
64,bern50,0.6,200.0,2048,1,dev_fine_lines,GI,2.6819,0.1005,,,,,75.0,0.020479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_00,RQL,18.4651,0.27514,,0.23731,-0.00051,2.50079,187.35,0.051199999999999996,0.0,0.0,126.25,125.23,1.0,18.4651,OK,1.0368,0.35,0.5,False
64,bern50,0.6,500.0,2048,0,dev_stl_00,POISSON-LIN,18.4351,0.27451,,0.43517,-0.37508,3.574674,187.35,0.051199999999999996,0.0,0.0,139.27,139.274,1.0,13.1984,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_00,SAT-POISSON,18.4672,0.27428,,0.23726,-0.00052,0.859361,187.35,0.051199999999999996,0.0,0.0,91.99,91.992,1.0,18.4671,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_00,PRECORRECT,3.6444,0.00401,,1.3094,0.0017,9974128088311.887,187.35,0.051199999999999996,0.0,0.0,50.95,50.945,0.3,3.6301,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_00,GI,3.6444,0.00401,,,,,187.35,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_01,RQL,15.8724,0.15127,,0.30595,0.00154,2.03581,187.59,0.051199999999999996,0.0,0.0,136.78,136.777,1.0,15.872,OK,0.97,0.625,0.65,False
64,bern50,0.6,500.0,2048,0,dev_stl_01,POISSON-LIN,15.9268,0.15197,,0.46832,-0.37428,3.784448,187.59,0.051199999999999996,0.0,0.0,139.29,139.294,1.0,12.1741,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_01,SAT-POISSON,15.8689,0.15125,,0.30607,0.00155,0.983181,187.59,0.051199999999999996,0.0,0.0,93.38,93.38,1.0,15.8685,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_01,PRECORRECT,3.3171,0.02261,,1.30309,0.0038,9998136255310.398,187.59,0.051199999999999996,0.0,0.0,51.41,51.407,0.3,3.2855,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_01,GI,3.3171,0.02261,,,,,187.59,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_02,RQL,14.9484,0.14066,,0.37303,-0.00135,3.298203,187.26,0.051199999999999996,0.0,0.0,121.55,121.553,1.0,14.9483,OK,0.9804,0.575,0.425,False
64,bern50,0.6,500.0,2048,0,dev_stl_02,POISSON-LIN,14.9434,0.13998,,0.5106,-0.37541,4.404588,187.26,0.051199999999999996,0.0,0.0,141.69,141.687,1.0,12.2217,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_02,SAT-POISSON,14.9443,0.14028,,0.37321,-0.00132,1.128633,187.26,0.051199999999999996,0.0,0.0,92.51,92.505,1.0,14.9443,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_02,PRECORRECT,4.1693,0.01475,,1.29061,0.00025,9937056512397.39,187.26,0.051199999999999996,0.0,0.0,50.89,50.886,0.3,4.1673,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_02,GI,4.1693,0.01475,,,,,187.26,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_03,RQL,14.9106,0.15244,,0.64962,0.00421,2.264787,187.9,0.051199999999999996,0.0,0.0,137.3,137.297,1.0,14.911,OK,1.0586,0.25,0.4,False
64,bern50,0.6,500.0,2048,0,dev_stl_03,POISSON-LIN,14.7507,0.1478,,0.71813,-0.37325,4.269166,187.9,0.051199999999999996,0.0,0.0,137.84,137.838,1.0,14.04,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_03,SAT-POISSON,14.8101,0.14982,,0.6572,0.0042,1.090925,187.9,0.051199999999999996,0.0,0.0,93.61,93.611,1.0,14.8101,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_03,PRECORRECT,10.0546,0.06247,,1.14102,0.00581,10094220291301.334,187.9,0.051199999999999996,0.0,0.0,51.13,51.129,0.3,10.0183,,,,,
64,bern50,0.6,500.0,2048,0,dev_stl_03,GI,10.0546,0.06247,,,,,187.9,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,0,dev_text,RQL,15.1074,0.27937,,0.77071,-0.00322,0.407444,186.93,0.051199999999999996,0.0,0.0,145.19,145.187,0.1,15.102,OK,1.8374,0.025,0.35,False
