side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.6,200.0,4096,0,dev_stl_00,POISSON-LIN,17.1647,0.24098,,0.44421,-0.37393,0.250492,75.11,0.040959999999999996,0.0,0.0,17.77,17.773,13.0199,1.24475,30.061945,29.391907,4e-06,0.999695,0.5,0.12283,0.250492,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_00,SAT-POISSON,17.8919,0.27341,,0.25357,0.00272,0.156558,75.11,0.040959999999999996,0.0,0.0,8.94,8.944,17.8895,1.24475,30.061945,29.391907,4e-06,0.999695,0.5,0.076769,0.156558,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_00,PRECORRECT,3.6572,0.00983,,1.31524,0.00782,789897607953.8187,75.11,0.040959999999999996,0.0,0.0,2.36,2.36,3.5914,1.24475,30.061945,29.391907,4e-06,0.999695,0.5,387331165748.0688,789897607953.8187,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_00,GI,3.6572,0.00983,,,,,75.11,0.040959999999999996,0.0,0.0,0.14,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_01,RQL,16.4232,0.16104,,0.28714,0.00011,0.400788,74.99,0.040959999999999996,0.0,0.0,106.53,106.521,16.4232,1.0,29.126804,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,OK,0.9435,0.925,0.925,False
64,bern50,0.6,200.0,4096,0,dev_stl_01,POISSON-LIN,16.4582,0.16838,,0.45744,-0.37494,0.250492,74.99,0.040959999999999996,0.0,0.0,16.77,16.768,12.3782,1.0,29.126804,29.391907,4e-06,0.999695,0.5,0.12283,0.250492,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_01,SAT-POISSON,16.438,0.16222,,0.28665,0.00017,0.156558,74.99,0.040959999999999996,0.0,0.0,8.57,8.57,16.438,1.0,29.126804,29.391907,4e-06,0.999695,0.5,0.076769,0.156558,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_01,PRECORRECT,3.0664,0.01409,,1.34244,0.00473,789897607953.8187,74.99,0.040959999999999996,0.0,0.0,2.37,2.373,3.027,1.0,29.126804,29.391907,4e-06,0.999695,0.5,387331165748.0688,789897607953.8187,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_01,GI,3.0664,0.01409,,,,,74.99,0.040959999999999996,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_02,RQL,15.8378,0.15879,,0.33663,0.00419,0.400788,75.18,0.040959999999999996,0.0,0.0,106.59,106.593,15.8402,1.762249,30.34051,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,OK,1.0287,0.3,0.9,False
64,bern50,0.6,200.0,4096,0,dev_stl_02,POISSON-LIN,16.2194,0.17899,,0.48257,-0.37334,0.250492,75.18,0.040959999999999996,0.0,0.0,16.98,16.983,12.712,1.762249,30.34051,29.391907,4e-06,0.999695,0.5,0.12283,0.250492,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_02,SAT-POISSON,15.7007,0.15381,,0.342,0.00417,0.156558,75.18,0.040959999999999996,0.0,0.0,8.93,8.928,15.7027,1.762249,30.34051,29.391907,4e-06,0.999695,0.5,0.076769,0.156558,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_02,PRECORRECT,4.3369,0.01546,,1.27722,0.00978,789897607953.8187,75.18,0.040959999999999996,0.0,0.0,2.39,2.387,4.2579,1.762249,30.34051,29.391907,4e-06,0.999695,0.5,387331165748.0688,789897607953.8187,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_02,GI,4.3369,0.01546,,,,,75.18,0.040959999999999996,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_03,RQL,15.3674,0.16568,,0.61627,0.0036,0.400788,75.15,0.040959999999999996,0.0,0.0,109.2,109.196,15.3687,2.493863,30.734331,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,OK,1.0195,0.4,0.025,False
64,bern50,0.6,200.0,4096,0,dev_stl_03,POISSON-LIN,15.545,0.1787,,0.67738,-0.37355,0.250492,75.15,0.040959999999999996,0.0,0.0,15.99,15.991,14.5474,2.493863,30.734331,29.391907,4e-06,0.999695,0.5,0.12283,0.250492,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_03,SAT-POISSON,15.3797,0.16694,,0.6154,0.00357,0.156558,75.15,0.040959999999999996,0.0,0.0,9.68,9.674,15.381,2.493863,30.734331,29.391907,4e-06,0.999695,0.5,0.076769,0.156558,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_03,PRECORRECT,10.0672,0.066,,1.14225,0.00923,789897607953.8187,75.15,0.040959999999999996,0.0,0.0,2.23,2.229,10.0089,2.493863,30.734331,29.391907,4e-06,0.999695,0.5,387331165748.0688,789897607953.8187,,,,,
64,bern50,0.6,200.0,4096,0,dev_stl_03,GI,10.0672,0.066,,,,,75.15,0.040959999999999996,0.0,0.0,0.14,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,0,dev_text,RQL,13.7361,0.06458,,0.90225,-0.00463,0.400788,74.75,0.040959999999999996,0.0,0.0,111.92,111.916,13.7332,17.420829,38.769384,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,OK,1.2476,0.025,0.025,False
64,bern50,0.6,200.0,4096,0,dev_text,POISSON-LIN,14.1093,0.0964,,0.90576,-0.37655,0.250492,74.75,0.040959999999999996,0.0,0.0,15.64,15.634,13.6995,17.420829,38.769384,29.391907,4e-06,0.999695,0.5,0.12283,0.250492,,,,,
64,bern50,0.6,200.0,4096,0,dev_text,SAT-POISSON,13.7336,0.06457,,0.90252,-0.00487,0.156558,74.75,0.040959999999999996,0.0,0.0,10.41,10.405,13.7306,17.420829,38.769384,29.391907,4e-06,0.999695,0.5,0.076769,0.156558,,,,,
64,bern50,0.6,200.0,4096,0,dev_text,PRECORRECT,14.4946,0.08577,,0.82636,0.00195,789897607953.8187,74.75,0.040959999999999996,0.0,0.0,2.63,2.63,14.4964,17.420829,38.769384,29.391907,4e-06,0.999695,0.5,387331165748.0688,789897607953.8187,,,,,
64,bern50,0.6,200.0,4096,0,dev_text,GI,14.4946,0.08577,,,,,74.75,0.040959999999999996,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,0,dev_fine_lines,RQL,6.2436,0.00576,,0.73678,-0.00198,0.400788,74.89,0.040959999999999996,0.0,0.0,105.38,105.384,6.2434,3.872234,31.476296,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,OK,0.9796,0.725,0.4,False
64,bern50,0.6,200.0,4096,0,dev_fine_lines,POISSON-LIN,6.2635,0.00642,,0.7781,-0.37573,0.250492,74.89,0.040959999999999996,0.0,0.0,17.47,17.472,5.7696,3.872234,31.476296,29.391907,4e-06,0.999695,0.5,0.12283,0.250492,,,,,
64,bern50,0.6,200.0,4096,0,dev_fine_lines,SAT-POISSON,6.2446,0.00534,,0.7367,-0.00204,0.156558,74.89,0.040959999999999996,0.0,0.0,8.99,8.988,6.2444,3.872234,31.476296,29.391907,4e-06,0.999695,0.5,0.076769,0.156558,,,,,
64,bern50,0.6,200.0,4096,0,dev_fine_lines,PRECORRECT,3.097,0.12076,,1.0606,0.00352,789897607953.8187,74.89,0.040959999999999996,0.0,0.0,2.69,2.688,3.0792,3.872234,31.476296,29.391907,4e-06,0.999695,0.5,387331165748.0688,789897607953.8187,,,,,
64,bern50,0.6,200.0,4096,0,dev_fine_lines,GI,3.097,0.12076,,,,,74.89,0.040959999999999996,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_00,RQL,18.3112,0.2639,,0.24159,0.00299,0.399949,75.13,0.040959999999999996,0.0,0.0,113.94,113.938,18.3099,1.0,28.163995,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,OK,1.0856,0.05,0.475,False
64,bern50,0.6,200.0,4096,1,dev_stl_00,POISSON-LIN,17.6835,0.22579,,0.43956,-0.37382,0.249968,75.13,0.040959999999999996,0.0,0.0,18.14,18.134,13.1112,1.0,28.163995,29.391907,4e-06,0.999704,0.5,0.122573,0.249968,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_00,SAT-POISSON,18.3089,0.26374,,0.24165,0.00301,0.15623,75.13,0.040959999999999996,0.0,0.0,9.6,9.6,18.3077,1.0,28.163995,29.391907,4e-06,0.999704,0.5,0.076608,0.15623,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_00,PRECORRECT,3.5101,0.00858,,1.33761,0.00773,788244908602.4093,75.13,0.040959999999999996,0.0,0.0,2.74,2.738,3.4449,1.0,28.163995,29.391907,4e-06,0.999704,0.5,386520754423.90906,788244908602.4093,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_00,GI,3.5101,0.00858,,,,,75.13,0.040959999999999996,0.0,0.0,0.14,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_01,RQL,16.3426,0.16096,,0.28981,0.00233,0.399949,75.1,0.040959999999999996,0.0,0.0,117.8,117.795,16.3427,1.0,29.143943,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,OK,0.9459,0.85,1.0,False
64,bern50,0.6,200.0,4096,1,dev_stl_01,POISSON-LIN,16.3394,0.15743,,0.45966,-0.3741,0.249968,75.1,0.040959999999999996,0.0,0.0,20.23,20.228,12.3363,1.0,29.143943,29.391907,4e-06,0.999704,0.5,0.122573,0.249968,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_01,SAT-POISSON,16.3802,0.16175,,0.28855,0.00231,0.15623,75.1,0.040959999999999996,0.0,0.0,9.66,9.656,16.3805,1.0,29.143943,29.391907,4e-06,0.999704,0.5,0.076608,0.15623,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_01,PRECORRECT,3.38,0.00994,,1.2976,0.00699,788244908602.4093,75.1,0.040959999999999996,0.0,0.0,2.67,2.665,3.3222,1.0,29.143943,29.391907,4e-06,0.999704,0.5,386520754423.90906,788244908602.4093,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_01,GI,3.38,0.00994,,,,,75.1,0.040959999999999996,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_02,RQL,15.8525,0.15874,,0.33611,0.0017,0.399949,75.07,0.040959999999999996,0.0,0.0,115.36,115.361,15.8536,1.0,28.850069,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,OK,1.0249,0.225,0.475,False
64,bern50,0.6,200.0,4096,1,dev_stl_02,POISSON-LIN,16.0777,0.17011,,0.48582,-0.37432,0.249968,75.07,0.040959999999999996,0.0,0.0,18.69,18.687,12.6536,1.0,28.850069,29.391907,4e-06,0.999704,0.5,0.122573,0.249968,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_02,SAT-POISSON,15.7888,0.15825,,0.33859,0.00173,0.15623,75.07,0.040959999999999996,0.0,0.0,9.55,9.551,15.7898,1.0,28.850069,29.391907,4e-06,0.999704,0.5,0.076608,0.15623,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_02,PRECORRECT,4.0818,0.02008,,1.31205,0.00707,788244908602.4093,75.07,0.040959999999999996,0.0,0.0,2.71,2.709,4.0242,1.0,28.850069,29.391907,4e-06,0.999704,0.5,386520754423.90906,788244908602.4093,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_02,GI,4.0818,0.02008,,,,,75.07,0.040959999999999996,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_03,RQL,14.8066,0.14545,,0.65747,0.00074,0.399949,75.02,0.040959999999999996,0.0,0.0,116.33,116.33,14.8066,1.0,29.534009,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,OK,0.9586,0.825,0.45,False
64,bern50,0.6,200.0,4096,1,dev_stl_03,POISSON-LIN,14.9263,0.14942,,0.71013,-0.37471,0.249968,75.02,0.040959999999999996,0.0,0.0,16.52,16.515,14.1374,1.0,29.534009,29.391907,4e-06,0.999704,0.5,0.122573,0.249968,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_03,SAT-POISSON,14.804,0.1453,,0.65767,0.00076,0.15623,75.02,0.040959999999999996,0.0,0.0,8.95,8.95,14.804,1.0,29.534009,29.391907,4e-06,0.999704,0.5,0.076608,0.15623,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_03,PRECORRECT,9.7897,0.03241,,1.17579,0.00515,788244908602.4093,75.02,0.040959999999999996,0.0,0.0,2.42,2.415,9.7575,1.0,29.534009,29.391907,4e-06,0.999704,0.5,386520754423.90906,788244908602.4093,,,,,
64,bern50,0.6,200.0,4096,1,dev_stl_03,GI,9.7897,0.03241,,,,,75.02,0.040959999999999996,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,1,dev_text,RQL,13.7032,0.06221,,0.90567,-0.00477,0.399949,74.77,0.040959999999999996,0.0,0.0,105.92,105.922,13.7004,19.138756,39.694221,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,OK,1.147,0.05,0.35,False
64,bern50,0.6,200.0,4096,1,dev_text,POISSON-LIN,14.0634,0.09137,,0.90916,-0.37687,0.249968,74.77,0.040959999999999996,0.0,0.0,14.75,14.753,13.667,19.138756,39.694221,29.391907,4e-06,0.999704,0.5,0.122573,0.249968,,,,,
64,bern50,0.6,200.0,4096,1,dev_text,SAT-POISSON,13.6914,0.06166,,0.90691,-0.00502,0.15623,74.77,0.040959999999999996,0.0,0.0,8.81,8.8,13.6885,19.138756,39.694221,29.391907,4e-06,0.999704,0.5,0.076608,0.15623,,,,,
64,bern50,0.6,200.0,4096,1,dev_text,PRECORRECT,14.4192,0.08611,,0.83357,0.00204,788244908602.4093,74.77,0.040959999999999996,0.0,0.0,2.26,2.263,14.421,19.138756,39.694221,29.391907,4e-06,0.999704,0.5,386520754423.90906,788244908602.4093,,,,,
64,bern50,0.6,200.0,4096,1,dev_text,GI,14.4192,0.08611,,,,,74.77,0.040959999999999996,0.0,0.0,0.1,,,,,,,,,,,,,,,
64,bern50,0.6,200.0,4096,1,dev_fine_lines,RQL,6.1872,0.00563,,0.74157,0.00046,0.399949,75.01,0.040959999999999996,0.0,0.0,85.37,85.374,6.1872,2.706329,30.848712,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,OK,0.9579,0.825,0.4,False
64,bern50,0.6,200.0,4096,1,dev_fine_lines,POISSON-LIN,6.2103,0.00708,,0.78225,-0.37482,0.249968,75.01,0.040959999999999996,0.0,0.0,12.04,12.038,5.7233,2.706329,30.848712,29.391907,4e-06,0.999704,0.5,0.122573,0.249968,,,,,
64,bern50,0.6,200.0,4096,1,dev_fine_lines,SAT-POISSON,6.185,0.00488,,0.74176,0.00043,0.15623,75.01,0.040959999999999996,0.0,0.0,6.97,6.97,6.185,2.706329,30.848712,29.391907,4e-06,0.999704,0.5,0.076608,0.15623,,,,,
64,bern50,0.6,200.0,4096,1,dev_fine_lines,PRECORRECT,2.865,0.11722,,1.0906,0.0054,788244908602.4093,75.01,0.040959999999999996,0.0,0.0,2.02,2.019,2.8369,2.706329,30.848712,29.391907,4e-06,0.999704,0.5,386520754423.90906,788244908602.4093,,,,,
64,bern50,0.6,200.0,4096,1,dev_fine_lines,GI,2.865,0.11722,,,,,75.01,0.040959999999999996,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_00,RQL,18.7645,0.25934,,0.2293,0.00137,0.633086,187.61,0.10239999999999999,0.0,0.0,131.88,131.748,18.7634,1.281201,77.637916,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,OK,1.0064,0.425,0.025,False
64,bern50,0.6,500.0,4096,0,dev_stl_00,POISSON-LIN,18.7995,0.26218,,0.42754,-0.37442,0.395679,187.61,0.10239999999999999,0.0,0.0,17.13,17.131,13.352,1.281201,77.637916,73.337219,1e-05,0.999696,0.5,0.194023,0.395679,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_00,SAT-POISSON,18.8677,0.27757,,0.22657,0.00138,0.247299,187.61,0.10239999999999999,0.0,0.0,9.48,9.48,18.8674,1.281201,77.637916,73.337219,1e-05,0.999696,0.5,0.121265,0.247299,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_00,PRECORRECT,4.0833,0.01024,,1.24682,0.0033,491271250519.2469,187.61,0.10239999999999999,0.0,0.0,2.73,2.726,4.0554,1.281201,77.637916,73.337219,1e-05,0.999696,0.5,240897888847.9637,491271250519.2469,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_00,GI,4.0833,0.01024,,,,,187.61,0.10239999999999999,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_01,RQL,16.5776,0.15475,,0.28207,0.00202,0.633086,187.69,0.10239999999999999,0.0,0.0,119.27,119.268,16.5778,1.0,74.975407,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,OK,0.9991,0.55,0.925,False
64,bern50,0.6,500.0,4096,0,dev_stl_01,POISSON-LIN,16.7502,0.15213,,0.45498,-0.37418,0.395679,187.69,0.10239999999999999,0.0,0.0,16.09,16.089,12.4252,1.0,74.975407,73.337219,1e-05,0.999696,0.5,0.194023,0.395679,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_01,SAT-POISSON,16.5322,0.15345,,0.28355,0.00201,0.247299,187.69,0.10239999999999999,0.0,0.0,8.85,8.845,16.5324,1.0,74.975407,73.337219,1e-05,0.999696,0.5,0.121265,0.247299,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_01,PRECORRECT,3.7837,0.00996,,1.23582,0.00459,491271250519.2469,187.69,0.10239999999999999,0.0,0.0,2.62,2.618,3.7459,1.0,74.975407,73.337219,1e-05,0.999696,0.5,240897888847.9637,491271250519.2469,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_01,GI,3.7837,0.00996,,,,,187.69,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_02,RQL,15.9033,0.18498,,0.33421,-0.00075,0.633086,187.37,0.10239999999999999,0.0,0.0,122.54,122.544,15.9028,1.628539,78.80385,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,OK,0.991,0.525,0.5,False
64,bern50,0.6,500.0,4096,0,dev_stl_02,POISSON-LIN,15.9858,0.20352,,0.48806,-0.37527,0.395679,187.37,0.10239999999999999,0.0,0.0,17.23,17.234,12.6138,1.628539,78.80385,73.337219,1e-05,0.999696,0.5,0.194023,0.395679,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_02,SAT-POISSON,15.5028,0.15877,,0.34997,-0.00074,0.247299,187.37,0.10239999999999999,0.0,0.0,10.0,9.997,15.5025,1.628539,78.80385,73.337219,1e-05,0.999696,0.5,0.121265,0.247299,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_02,PRECORRECT,4.6461,0.02401,,1.22308,0.00148,491271250519.2469,187.37,0.10239999999999999,0.0,0.0,2.67,2.663,4.6341,1.628539,78.80385,73.337219,1e-05,0.999696,0.5,240897888847.9637,491271250519.2469,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_02,GI,4.6461,0.02401,,,,,187.37,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_03,RQL,15.4836,0.18061,,0.60808,0.00238,0.633086,187.72,0.10239999999999999,0.0,0.0,127.04,127.037,15.4849,1.10055,77.031512,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,OK,0.9087,0.95,0.725,False
64,bern50,0.6,500.0,4096,0,dev_stl_03,POISSON-LIN,15.6704,0.20273,,0.6766,-0.37401,0.395679,187.72,0.10239999999999999,0.0,0.0,18.04,18.037,14.5575,1.10055,77.031512,73.337219,1e-05,0.999696,0.5,0.194023,0.395679,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_03,SAT-POISSON,15.4036,0.17514,,0.61372,0.00236,0.247299,187.72,0.10239999999999999,0.0,0.0,9.59,9.591,15.4047,1.10055,77.031512,73.337219,1e-05,0.999696,0.5,0.121265,0.247299,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_03,PRECORRECT,10.5153,0.08908,,1.08116,0.00459,491271250519.2469,187.72,0.10239999999999999,0.0,0.0,2.6,2.602,10.4863,1.10055,77.031512,73.337219,1e-05,0.999696,0.5,240897888847.9637,491271250519.2469,,,,,
64,bern50,0.6,500.0,4096,0,dev_stl_03,GI,10.5153,0.08908,,,,,187.72,0.10239999999999999,0.0,0.0,0.15,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,0,dev_text,RQL,14.3923,0.12282,,0.8368,-0.00418,0.633086,186.86,0.10239999999999999,0.0,0.0,122.21,122.209,14.3873,21.024634,143.912086,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,OK,1.4059,0.025,0.075,False
64,bern50,0.6,500.0,4096,0,dev_text,POISSON-LIN,15.0192,0.17284,,0.84971,-0.37641,0.395679,186.86,0.10239999999999999,0.0,0.0,15.49,15.487,14.2544,21.024634,143.912086,73.337219,1e-05,0.999696,0.5,0.194023,0.395679,,,,,
64,bern50,0.6,500.0,4096,0,dev_text,SAT-POISSON,14.4373,0.13354,,0.83252,-0.00453,0.247299,186.86,0.10239999999999999,0.0,0.0,11.93,11.929,14.4319,21.024634,143.912086,73.337219,1e-05,0.999696,0.5,0.121265,0.247299,,,,,
64,bern50,0.6,500.0,4096,0,dev_text,PRECORRECT,15.1451,0.11504,,0.76697,-0.00055,491271250519.2469,186.86,0.10239999999999999,0.0,0.0,2.61,2.606,15.1442,21.024634,143.912086,73.337219,1e-05,0.999696,0.5,240897888847.9637,491271250519.2469,,,,,
64,bern50,0.6,500.0,4096,0,dev_text,GI,15.1451,0.11504,,,,,186.86,0.10239999999999999,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,0,dev_fine_lines,RQL,6.2102,0.00612,,0.73962,-0.00144,0.633086,187.28,0.10239999999999999,0.0,0.0,121.03,121.027,6.2101,1.754849,79.227844,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,OK,1.0248,0.325,0.175,False
64,bern50,0.6,500.0,4096,0,dev_fine_lines,POISSON-LIN,6.2167,0.00768,,0.782,-0.37554,0.395679,187.28,0.10239999999999999,0.0,0.0,17.55,17.545,5.7261,1.754849,79.227844,73.337219,1e-05,0.999696,0.5,0.194023,0.395679,,,,,
64,bern50,0.6,500.0,4096,0,dev_fine_lines,SAT-POISSON,6.2102,0.00602,,0.73961,-0.00146,0.247299,187.28,0.10239999999999999,0.0,0.0,9.4,9.397,6.2101,1.754849,79.227844,73.337219,1e-05,0.999696,0.5,0.121265,0.247299,,,,,
64,bern50,0.6,500.0,4096,0,dev_fine_lines,PRECORRECT,3.6777,0.2127,,0.99039,0.00071,491271250519.2469,187.28,0.10239999999999999,0.0,0.0,2.57,2.574,3.6741,1.754849,79.227844,73.337219,1e-05,0.999696,0.5,240897888847.9637,491271250519.2469,,,,,
64,bern50,0.6,500.0,4096,0,dev_fine_lines,GI,3.6777,0.2127,,,,,187.28,0.10239999999999999,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_00,RQL,18.2788,0.27992,,0.2425,0.00217,0.631761,187.72,0.10239999999999999,0.0,0.0,117.54,117.537,18.2773,1.349304,77.866535,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,OK,1.0035,0.5,0.9,False
64,bern50,0.6,500.0,4096,1,dev_stl_00,POISSON-LIN,18.1512,0.26563,,0.43532,-0.37414,0.394851,187.72,0.10239999999999999,0.0,0.0,17.22,17.219,13.1954,1.349304,77.866535,73.337219,1e-05,0.999699,0.5,0.193618,0.394851,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_00,SAT-POISSON,18.2768,0.27774,,0.24254,0.00218,0.246782,187.72,0.10239999999999999,0.0,0.0,9.45,9.451,18.2759,1.349304,77.866535,73.337219,1e-05,0.999699,0.5,0.121011,0.246782,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_00,PRECORRECT,3.8877,0.0113,,1.27597,0.00391,490243365804.91974,187.72,0.10239999999999999,0.0,0.0,2.73,2.729,3.8548,1.349304,77.866535,73.337219,1e-05,0.999699,0.5,240393859236.21912,490243365804.91974,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_00,GI,3.8877,0.0113,,,,,187.72,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_01,RQL,16.6604,0.15803,,0.27937,0.00222,0.631761,187.73,0.10239999999999999,0.0,0.0,117.13,117.131,16.6613,1.753871,79.224578,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,OK,1.0466,0.2,0.725,False
64,bern50,0.6,500.0,4096,1,dev_stl_01,POISSON-LIN,16.8622,0.16312,,0.45402,-0.37414,0.394851,187.73,0.10239999999999999,0.0,0.0,16.21,16.212,12.4435,1.753871,79.224578,73.337219,1e-05,0.999699,0.5,0.193618,0.394851,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_01,SAT-POISSON,16.6353,0.16035,,0.28018,0.00221,0.246782,187.73,0.10239999999999999,0.0,0.0,8.35,8.352,16.6362,1.753871,79.224578,73.337219,1e-05,0.999699,0.5,0.121011,0.246782,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_01,PRECORRECT,3.918,0.01698,,1.21675,0.00449,490243365804.91974,187.73,0.10239999999999999,0.0,0.0,2.53,2.524,3.881,1.753871,79.224578,73.337219,1e-05,0.999699,0.5,240393859236.21912,490243365804.91974,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_01,GI,3.918,0.01698,,,,,187.73,0.10239999999999999,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_02,RQL,16.2218,0.18759,,0.32217,-0.00017,0.631761,187.45,0.10239999999999999,0.0,0.0,118.72,118.72,16.2216,1.402534,78.045218,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,OK,1.0714,0.075,0.475,False
64,bern50,0.6,500.0,4096,1,dev_stl_02,POISSON-LIN,16.5307,0.20475,,0.47837,-0.37507,0.394851,187.45,0.10239999999999999,0.0,0.0,16.26,16.257,12.788,1.402534,78.045218,73.337219,1e-05,0.999699,0.5,0.193618,0.394851,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_02,SAT-POISSON,15.9728,0.16966,,0.33153,-0.00016,0.246782,187.45,0.10239999999999999,0.0,0.0,9.61,9.613,15.9727,1.402534,78.045218,73.337219,1e-05,0.999699,0.5,0.121011,0.246782,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_02,PRECORRECT,4.6237,0.02727,,1.227,0.00214,490243365804.91974,187.45,0.10239999999999999,0.0,0.0,2.52,2.515,4.6063,1.402534,78.045218,73.337219,1e-05,0.999699,0.5,240393859236.21912,490243365804.91974,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_02,GI,4.6237,0.02727,,,,,187.45,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,500.0,4096,1,dev_stl_03,RQL,15.5191,0.19449,,0.60559,0.00267,0.631761,187.78,0.10239999999999999,0.0,0.0,105.44,105.436,15.5206,1.289758,77.666654,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,OK,1.0991,0.075,0.05,False
