cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy
M1_SCAT32-SAFE_00_c0544,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,50.0,1024,0,m1_maze_0,RQL,7.4648,0.00845,,0.86746,-0.01398,0.531913,2.35,0.0025599999999999998,0.0,0.0,0.13,0.134,7.4641,3.154622,2.660302,2.162714,2e-06,31.352554,0.5,0.285722,0.531913,,,,,,,0.338886,0.522913,0.0022974,0.00244329,
M1_SCAT32-SAFE_00_c0545,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,100.0,1024,0,m1_maze_0,RQL,7.4621,0.0093,,0.86773,-0.01392,0.751968,4.7,0.0051199999999999996,0.0,0.0,0.14,0.141,7.4614,3.987019,6.830287,4.322308,5e-06,31.288099,0.5,0.403926,0.751968,,,,,,,0.338886,0.73951,0.00459385,0.00488658,
M1_SCAT32-SAFE_00_c0546,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,200.0,1024,0,m1_maze_0,RQL,7.7143,0.05227,,0.84293,-0.00395,1.063251,9.52,0.010239999999999999,0.0,0.0,0.11,0.113,7.7133,3.527308,17.477564,8.641496,9e-06,31.16492,0.5,0.571134,1.063251,,,,,,,0.338886,1.045825,0.00930023,0.00977315,
M1_SCAT32-SAFE_00_c0547,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,500.0,1024,0,m1_maze_0,RQL,8.9088,0.29351,,0.73722,-0.0213,1.680966,23.6,0.025599999999999998,0.0,0.0,0.15,0.146,8.8771,3.669223,79.217308,21.59906,2.3e-05,31.266578,0.5,0.902945,1.680966,,,,,,,0.338886,1.653595,0.02305126,0.02443288,
M1_SCAT32-SAFE_00_c0548,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,1000.0,1024,0,m1_maze_0,RQL,11.8105,0.64957,,0.53288,-0.02177,2.377158,47.52,0.051199999999999996,0.0,0.0,0.18,0.18,11.6965,3.780803,279.870508,43.195,4.5e-05,31.163419,0.5,1.27691,2.377158,,,,,,,0.338886,2.338536,0.04640293,0.04886577,
M1_SCAT32-SAFE_00_c0549,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,2000.0,1024,0,m1_maze_0,RQL,14.7129,0.83586,,0.3857,-0.0204,3.361749,95.04,0.10239999999999999,0.0,0.0,0.18,0.182,14.5041,3.793011,1036.010317,86.38688,9.1e-05,31.160456,0.5,1.805791,3.361749,,,,,,,0.338886,3.30719,0.09281254,0.09773153,
M1_SCAT32-SAFE_00_c0550,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,5.0,1024,1,m1_maze_0,RQL,7.3955,0.00415,,0.87439,0.01265,0.169294,0.24,0.000256,0.0,0.0,0.1,0.095,7.395,10.230171,0.235555,0.219079,0.0,31.470173,0.5,0.090938,0.169294,,,,,,,0.338886,0.165359,0.00023556,0.00024433,
M1_SCAT32-SAFE_00_c0551,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,10.0,1024,1,m1_maze_0,RQL,7.4111,0.00352,,0.87333,-0.06896,0.238564,0.45,0.000512,0.0,0.0,0.1,0.097,7.4055,1.0,0.405116,0.435039,0.0,31.048411,0.5,0.128147,0.238564,,,,,,,0.338886,0.233854,0.00043488,0.00048866,
M1_SCAT32-SAFE_00_c0552,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,20.0,1024,1,m1_maze_0,RQL,7.4312,0.00581,,0.87078,0.01735,0.336775,0.97,0.001024,0.0,0.0,0.1,0.103,7.4309,4.376646,0.976825,0.866957,1e-06,31.097042,0.5,0.180902,0.336775,,,,,,,0.338886,0.330719,0.00094604,0.00097732,
M1_SCAT32-SAFE_00_c0553,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,50.0,1024,1,m1_maze_0,RQL,7.415,0.00507,,0.87238,9e-05,0.531913,2.38,0.0025599999999999998,0.0,0.0,0.16,0.161,7.415,4.237849,2.8324,2.162714,2e-06,31.410612,0.5,0.285722,0.531913,,,,,,,0.338886,0.522913,0.0023241,0.00244329,
M1_SCAT32-SAFE_00_c0554,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,100.0,1024,1,m1_maze_0,RQL,7.4315,0.00703,,0.87074,-0.00563,0.751968,4.73,0.0051199999999999996,0.0,0.0,0.14,0.136,7.4314,3.332904,6.420765,4.322308,5e-06,31.317055,0.5,0.403926,0.751968,,,,,,,0.338886,0.73951,0.00462341,0.00488658,
M1_SCAT32-SAFE_00_c0555,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,200.0,1024,1,m1_maze_0,RQL,7.7388,0.06957,,0.84079,-0.01236,1.063251,9.46,0.010239999999999999,0.0,0.0,0.12,0.117,7.7353,3.604989,17.673957,8.641496,9e-06,31.171126,0.5,0.571134,1.063251,,,,,,,0.338886,1.045825,0.00923634,0.00977315,
M1_SCAT32-SAFE_00_c0556,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,500.0,1024,1,m1_maze_0,RQL,9.4045,0.37263,,0.69902,-0.03195,1.680966,23.44,0.025599999999999998,0.0,0.0,0.15,0.148,9.3393,3.627071,78.03474,21.59906,2.3e-05,30.980762,0.5,0.902945,1.680966,,,,,,,0.338886,1.653595,0.02289391,0.02443288,
M1_SCAT32-SAFE_00_c0557,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,1000.0,1024,1,m1_maze_0,RQL,11.7067,0.63671,,0.54211,-0.03128,2.377158,47.07,0.051199999999999996,0.0,0.0,0.14,0.14,11.5473,3.492573,262.889719,43.195,4.5e-05,31.314819,0.5,1.27691,2.377158,,,,,,,0.338886,2.338536,0.04596424,0.04886577,
M1_SCAT32-SAFE_00_c0558,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,2000.0,1024,1,m1_maze_0,RQL,14.7496,0.83917,,0.3848,-0.0212,3.361749,94.96,0.10239999999999999,0.0,0.0,0.17,0.172,14.5244,3.777846,1038.299707,86.38688,9.1e-05,31.360961,0.5,1.805791,3.361749,,,,,,,0.338886,3.30719,0.09273815,0.09773153,
M1_SCAT32-SAFE_00_c0559,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,5.0,1024,2,m1_maze_0,RQL,7.4204,0.00578,,0.87361,-0.11338,0.169294,0.21,0.000256,0.0,0.0,0.14,0.14,7.4027,1.0,0.193309,0.219079,0.0,31.331004,0.5,0.090938,0.169294,,,,,,,0.338886,0.165359,0.0002079,0.00024433,
M1_SCAT32-SAFE_00_c0560,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,10.0,1024,2,m1_maze_0,RQL,7.3645,0.00232,,0.87741,-0.00956,0.238564,0.47,0.000512,0.0,0.0,0.08,0.081,7.3651,1.0,0.418382,0.435039,0.0,31.274486,0.5,0.128147,0.238564,,,,,,,0.338886,0.233854,0.00046158,0.00048866,
M1_SCAT32-SAFE_00_c0561,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,20.0,1024,2,m1_maze_0,RQL,7.407,0.00408,,0.8733,0.02842,0.336775,0.98,0.001024,0.0,0.0,0.09,0.094,7.4058,3.58649,0.956554,0.866957,1e-06,30.946775,0.5,0.180902,0.336775,,,,,,,0.338886,0.330719,0.00095463,0.00097732,
M1_SCAT32-SAFE_00_c0562,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,50.0,1024,2,m1_maze_0,RQL,7.438,0.00709,,0.87008,-0.0058,0.531913,2.37,0.0025599999999999998,0.0,0.0,0.13,0.129,7.4379,2.184776,2.506017,2.162714,2e-06,31.233528,0.5,0.285722,0.531913,,,,,,,0.338886,0.522913,0.00231552,0.00244329,
M1_SCAT32-SAFE_00_c0563,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,100.0,1024,2,m1_maze_0,RQL,7.5025,0.02355,,0.86358,0.01009,0.751968,4.82,0.0051199999999999996,0.0,0.0,0.12,0.123,7.5031,4.483434,7.14003,4.322308,5e-06,31.260147,0.5,0.403926,0.751968,,,,,,,0.338886,0.73951,0.00470448,0.00488658,
M1_SCAT32-SAFE_00_c0564,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,200.0,1024,2,m1_maze_0,RQL,7.5927,0.03027,,0.85493,-0.01315,1.063251,9.43,0.010239999999999999,0.0,0.0,0.11,0.109,7.5905,3.497768,17.468679,8.641496,9e-06,31.396523,0.5,0.571134,1.063251,,,,,,,0.338886,1.045825,0.00920868,0.00977315,
M1_SCAT32-SAFE_00_c0565,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,500.0,1024,2,m1_maze_0,RQL,9.1188,0.32321,,0.72066,-0.02521,1.680966,23.54,0.025599999999999998,0.0,0.0,0.15,0.147,9.0745,3.813626,81.316989,21.59906,2.3e-05,31.178921,0.5,0.902945,1.680966,,,,,,,0.338886,1.653595,0.02298927,0.02443288,
M1_SCAT32-SAFE_00_c0566,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,1000.0,1024,2,m1_maze_0,RQL,11.4322,0.60999,,0.55596,-0.02239,2.377158,47.44,0.051199999999999996,0.0,0.0,0.15,0.148,11.3282,3.650546,273.62,43.195,4.5e-05,31.42299,0.5,1.27691,2.377158,,,,,,,0.338886,2.338536,0.04632759,0.04886577,
M1_SCAT32-SAFE_00_c0567,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,2000.0,1024,2,m1_maze_0,RQL,14.8166,0.84346,,0.38495,-0.02782,3.361749,94.35,0.10239999999999999,0.0,0.0,0.18,0.18,14.5211,3.778525,1033.040278,86.38688,9.1e-05,31.182088,0.5,1.805791,3.361749,,,,,,,0.338886,3.30719,0.09214211,0.09773153,
M1_SCAT32-SAFE_00_c0568,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,5.0,1024,3,m1_maze_0,RQL,7.3375,0.00534,,0.87973,-0.03191,0.169294,0.23,0.000256,0.0,0.0,0.11,0.114,7.3421,1.0,0.205749,0.219079,0.0,31.022748,0.5,0.090938,0.169294,,,,,,,0.338886,0.165359,0.00022793,0.00024433,
M1_SCAT32-SAFE_00_c0569,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,10.0,1024,3,m1_maze_0,RQL,7.4135,0.00457,,0.87258,0.01965,0.238564,0.49,0.000512,0.0,0.0,0.14,0.137,7.413,1.0,0.41085,0.435039,0.0,31.086007,0.5,0.128147,0.238564,,,,,,,0.338886,0.233854,0.00047398,0.00048866,
M1_SCAT32-SAFE_00_c0570,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,20.0,1024,3,m1_maze_0,RQL,7.4126,0.00451,,0.87275,0.03147,0.336775,0.98,0.001024,0.0,0.0,0.2,0.203,7.4113,4.359472,0.976825,0.866957,1e-06,31.219543,0.5,0.180902,0.336775,,,,,,,0.338886,0.330719,0.00095749,0.00097732,
M1_SCAT32-SAFE_00_c0571,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,50.0,1024,3,m1_maze_0,RQL,7.4351,0.0062,,0.87039,-0.00989,0.531913,2.36,0.0025599999999999998,0.0,0.0,0.17,0.167,7.4348,4.713244,2.901254,2.162714,2e-06,31.146167,0.5,0.285722,0.531913,,,,,,,0.338886,0.522913,0.00230408,0.00244329,
M1_SCAT32-SAFE_00_c0572,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,100.0,1024,3,m1_maze_0,RQL,7.5064,0.02069,,0.86338,-0.01261,0.751968,4.71,0.0051199999999999996,0.0,0.0,0.14,0.143,7.5051,3.189086,6.322329,4.322308,5e-06,31.194073,0.5,0.403926,0.751968,,,,,,,0.338886,0.73951,0.00460148,0.00488658,
M1_SCAT32-SAFE_00_c0573,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,200.0,1024,3,m1_maze_0,RQL,7.7386,0.06345,,0.841,-0.01853,1.063251,9.4,0.010239999999999999,0.0,0.0,0.12,0.115,7.7331,3.641802,17.839141,8.641496,9e-06,31.42033,0.5,0.571134,1.063251,,,,,,,0.338886,1.045825,0.00918293,0.00977315,
M1_SCAT32-SAFE_00_c0574,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,500.0,1024,3,m1_maze_0,RQL,9.2275,0.3466,,0.71236,-0.02892,1.680966,23.5,0.025599999999999998,0.0,0.0,0.27,0.265,9.1752,3.785124,81.315371,21.59906,2.3e-05,31.412849,0.5,0.902945,1.680966,,,,,,,0.338886,1.653595,0.02294636,0.02443288,
M1_SCAT32-SAFE_00_c0575,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,1000.0,1024,3,m1_maze_0,RQL,11.7617,0.65147,,0.53617,-0.02258,2.377158,47.47,0.051199999999999996,0.0,0.0,0.26,0.259,11.643,3.640957,272.703774,43.195,4.5e-05,31.380476,0.5,1.27691,2.377158,,,,,,,0.338886,2.338536,0.0463562,0.04886577,
M1_SCAT32-SAFE_00_c0576,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,2000.0,1024,3,m1_maze_0,RQL,14.683,0.83471,,0.38784,-0.02207,3.361749,94.88,0.10239999999999999,0.0,0.0,0.31,0.313,14.4561,3.793298,1033.460571,86.38688,9.1e-05,31.074441,0.5,1.805791,3.361749,,,,,,,0.338886,3.30719,0.09265614,0.09773153,
M1_SCAT32-SAFE_00_c0577,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,5.0,1024,4,m1_maze_0,RQL,7.4124,0.00455,,0.87297,0.04781,0.169294,0.25,0.000256,0.0,0.0,0.17,0.172,7.4092,1.0,0.210487,0.219079,0.0,31.335627,0.5,0.090938,0.169294,,,,,,,0.338886,0.165359,0.00024319,0.00024433,
M1_SCAT32-SAFE_00_c0578,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,10.0,1024,4,m1_maze_0,RQL,7.3922,0.0035,,0.87517,0.04711,0.238564,0.5,0.000512,0.0,0.0,0.12,0.121,7.3872,7.472795,0.482472,0.435039,0.0,31.303155,0.5,0.128147,0.238564,,,,,,,0.338886,0.233854,0.00048637,0.00048866,
M1_SCAT32-SAFE_00_c0579,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,20.0,1024,4,m1_maze_0,RQL,7.4104,0.00418,,0.87291,0.02223,0.336775,0.97,0.001024,0.0,0.0,0.1,0.097,7.4097,4.014268,0.967394,0.866957,1e-06,30.994018,0.5,0.180902,0.336775,,,,,,,0.338886,0.330719,0.00094891,0.00097732,
M1_SCAT32-SAFE_00_c0580,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,50.0,1024,4,m1_maze_0,RQL,7.4909,0.01633,,0.8652,-0.03711,0.531913,2.3,0.0025599999999999998,0.0,0.0,0.11,0.107,7.4868,1.897163,2.461327,2.162714,2e-06,31.286278,0.5,0.285722,0.531913,,,,,,,0.338886,0.522913,0.00224781,0.00244329,
M1_SCAT32-SAFE_00_c0581,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,100.0,1024,4,m1_maze_0,RQL,7.4726,0.01886,,0.86662,-0.00156,0.751968,4.76,0.0051199999999999996,0.0,0.0,0.13,0.127,7.4725,5.25421,7.596168,4.322308,5e-06,30.992481,0.5,0.403926,0.751968,,,,,,,0.338886,0.73951,0.00464821,0.00488658,
M1_SCAT32-SAFE_00_c0582,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,200.0,1024,4,m1_maze_0,RQL,7.7631,0.06797,,0.83878,-0.02111,1.063251,9.38,0.010239999999999999,0.0,0.0,0.12,0.118,7.7562,4.340006,19.58274,8.641496,9e-06,31.363658,0.5,0.571134,1.063251,,,,,,,0.338886,1.045825,0.009161,0.00977315,
M1_SCAT32-SAFE_00_c0583,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,500.0,1024,4,m1_maze_0,RQL,9.0949,0.31624,,0.72189,-0.02092,1.680966,23.65,0.025599999999999998,0.0,0.0,0.15,0.149,9.0596,3.494124,76.39876,21.59906,2.3e-05,31.227287,0.5,0.902945,1.680966,,,,,,,0.338886,1.653595,0.02309608,0.02443288,
M1_SCAT32-SAFE_00_c0584,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,1000.0,1024,4,m1_maze_0,RQL,11.9842,0.66628,,0.5232,-0.02351,2.377158,47.47,0.051199999999999996,0.0,0.0,0.15,0.153,11.8557,3.904676,289.857415,43.195,4.5e-05,31.448049,0.5,1.27691,2.377158,,,,,,,0.338886,2.338536,0.04635715,0.04886577,
M1_SCAT32-SAFE_00_c0585,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_0,0.05,2000.0,1024,4,m1_maze_0,RQL,14.7542,0.84148,,0.38597,-0.02404,3.361749,94.69,0.10239999999999999,0.0,0.0,0.17,0.172,14.498,3.518149,968.797356,86.38688,9.1e-05,31.217128,0.5,1.805791,3.361749,,,,,,,0.338886,3.30719,0.09246826,0.09773153,
M1_SCAT32-SAFE_00_c0586,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,5.0,1024,0,m1_maze_1,RQL,9.821,0.00715,,0.93909,-0.00242,0.169294,0.24,0.000256,0.0,0.0,0.11,0.104,9.821,5.325963,0.227602,0.219079,0.0,31.269108,0.5,0.090938,0.169294,,,,,,,0.528011,0.257643,0.0002327,0.00024431,
M1_SCAT32-SAFE_00_c0587,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,10.0,1024,0,m1_maze_1,RQL,9.8262,0.00718,,0.93856,-0.02115,0.238564,0.47,0.000512,0.0,0.0,0.11,0.114,9.8259,1.0,0.440259,0.435039,0.0,31.275488,0.5,0.128147,0.238564,,,,,,,0.528011,0.364362,0.00045586,0.00048862,
M1_SCAT32-SAFE_00_c0588,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,20.0,1024,0,m1_maze_1,RQL,9.8423,0.01002,,0.93713,-0.06315,0.336775,0.9,0.001024,0.0,0.0,0.09,0.085,9.8391,3.839323,0.963991,0.866957,1e-06,31.308226,0.5,0.180902,0.336775,,,,,,,0.528011,0.515286,0.00087547,0.00097724,
M1_SCAT32-SAFE_00_c0589,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,50.0,1024,0,m1_maze_1,RQL,9.8854,0.01625,,0.93247,-0.03856,0.531913,2.3,0.0025599999999999998,0.0,0.0,0.13,0.127,9.8824,7.18837,3.292058,2.162714,2e-06,31.228148,0.5,0.285722,0.531913,,,,,,,0.528011,0.814738,0.00224686,0.00244311,
M1_SCAT32-SAFE_00_c0590,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,100.0,1024,0,m1_maze_1,RQL,10.213,0.0795,,0.89874,-0.03143,0.751968,4.7,0.0051199999999999996,0.0,0.0,0.15,0.147,10.2025,8.396022,9.613686,4.322308,5e-06,31.347209,0.5,0.403926,0.751968,,,,,,,0.528011,1.152214,0.00458622,0.00488621,
M1_SCAT32-SAFE_00_c0591,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,200.0,1024,0,m1_maze_1,RQL,11.2919,0.29925,,0.79961,-0.05868,1.063251,9.36,0.010239999999999999,0.0,0.0,0.15,0.151,11.2176,8.845798,30.973669,8.641496,9e-06,31.408293,0.5,0.571134,1.063251,,,,,,,0.528011,1.629476,0.00914097,0.00977243,
M1_SCAT32-SAFE_00_c0592,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,500.0,1024,0,m1_maze_1,RQL,13.8774,0.60796,,0.6088,-0.0717,1.680966,23.39,0.025599999999999998,0.0,0.0,0.15,0.148,13.5856,8.875007,160.379161,21.59906,2.3e-05,31.135288,0.5,0.902945,1.680966,,,,,,,0.528011,2.576428,0.02283955,0.02443107,
M1_SCAT32-SAFE_00_c0593,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,1000.0,1024,0,m1_maze_1,RQL,16.9264,0.78296,,0.43746,-0.05696,2.377158,47.38,0.051199999999999996,0.0,0.0,0.17,0.167,16.4563,8.151201,553.717405,43.195,4.5e-05,31.179487,0.5,1.27691,2.377158,,,,,,,0.528011,3.64362,0.04627419,0.04886214,
M1_SCAT32-SAFE_00_c0594,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,2000.0,1024,0,m1_maze_1,RQL,20.3191,0.86551,,0.30624,-0.05089,3.361749,94.33,0.10239999999999999,0.0,0.0,0.19,0.185,19.554,9.111099,2381.582313,86.38688,9.1e-05,31.353454,0.5,1.805791,3.361749,,,,,,,0.528011,5.152856,0.09212112,0.09772428,
M1_SCAT32-SAFE_00_c0595,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,5.0,1024,1,m1_maze_1,RQL,9.8231,0.00703,,0.93949,-0.09808,0.169294,0.22,0.000256,0.0,0.0,0.12,0.124,9.8173,1.0,0.202453,0.219079,0.0,31.068397,0.5,0.090938,0.169294,,,,,,,0.528011,0.257643,0.00021076,0.00024431,
M1_SCAT32-SAFE_00_c0596,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,10.0,1024,1,m1_maze_1,RQL,9.8354,0.01231,,0.93752,-0.05243,0.238564,0.46,0.000512,0.0,0.0,0.11,0.107,9.8355,2.583395,0.451358,0.435039,0.0,31.154143,0.5,0.128147,0.238564,,,,,,,0.528011,0.364362,0.00044632,0.00048862,
M1_SCAT32-SAFE_00_c0597,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,20.0,1024,1,m1_maze_1,RQL,9.8203,0.00704,,0.93924,0.03178,0.336775,0.98,0.001024,0.0,0.0,0.12,0.12,9.8197,7.00947,1.044443,0.866957,1e-06,31.36668,0.5,0.180902,0.336775,,,,,,,0.528011,0.515286,0.00095749,0.00097724,
M1_SCAT32-SAFE_00_c0598,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,50.0,1024,1,m1_maze_1,RQL,9.9794,0.03196,,0.9222,-0.00525,0.531913,2.39,0.0025599999999999998,0.0,0.0,0.14,0.142,9.9787,10.018583,3.72895,2.162714,2e-06,31.074287,0.5,0.285722,0.531913,,,,,,,0.528011,0.814738,0.00233269,0.00244311,
M1_SCAT32-SAFE_00_c0599,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,100.0,1024,1,m1_maze_1,RQL,10.3065,0.11345,,0.88846,-0.01047,0.751968,4.81,0.0051199999999999996,0.0,0.0,0.14,0.144,10.3024,9.72447,10.440447,4.322308,5e-06,31.29371,0.5,0.403926,0.751968,,,,,,,0.528011,1.152214,0.00469875,0.00488621,
M1_SCAT32-SAFE_00_c0600,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,200.0,1024,1,m1_maze_1,RQL,11.1076,0.27503,,0.8139,-0.04404,1.063251,9.47,0.010239999999999999,0.0,0.0,0.16,0.155,11.0638,9.14605,31.503223,8.641496,9e-06,31.097524,0.5,0.571134,1.063251,,,,,,,0.528011,1.629476,0.00924873,0.00977243,
M1_SCAT32-SAFE_00_c0601,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,500.0,1024,1,m1_maze_1,RQL,13.8906,0.60667,,0.60632,-0.06609,1.680966,23.54,0.025599999999999998,0.0,0.0,0.16,0.159,13.6211,8.491746,154.860152,21.59906,2.3e-05,31.246456,0.5,0.902945,1.680966,,,,,,,0.528011,2.576428,0.02298355,0.02443107,
M1_SCAT32-SAFE_00_c0602,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,1000.0,1024,1,m1_maze_1,RQL,16.6705,0.77187,,0.44821,-0.05611,2.377158,47.42,0.051199999999999996,0.0,0.0,0.16,0.16,16.2455,8.753741,594.674793,43.195,4.5e-05,31.362574,0.5,1.27691,2.377158,,,,,,,0.528011,3.64362,0.04631329,0.04886214,
M1_SCAT32-SAFE_00_c0603,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,2000.0,1024,1,m1_maze_1,RQL,20.4402,0.86549,,0.30211,-0.05098,3.361749,94.35,0.10239999999999999,0.0,0.0,0.18,0.181,19.6719,8.885145,2335.25267,86.38688,9.1e-05,31.50181,0.5,1.805791,3.361749,,,,,,,0.528011,5.152856,0.09214115,0.09772428,
M1_SCAT32-SAFE_00_c0604,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,5.0,1024,2,m1_maze_1,RQL,9.8237,0.00741,,0.93882,-0.02486,0.169294,0.23,0.000256,0.0,0.0,0.11,0.113,9.8235,1.0,0.219953,0.219079,0.0,31.055188,0.5,0.090938,0.169294,,,,,,,0.528011,0.257643,0.00022793,0.00024431,
M1_SCAT32-SAFE_00_c0605,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,10.0,1024,2,m1_maze_1,RQL,9.8125,0.00723,,0.94,-0.00597,0.238564,0.47,0.000512,0.0,0.0,0.08,0.078,9.8126,9.543666,0.495861,0.435039,0.0,31.429513,0.5,0.128147,0.238564,,,,,,,0.528011,0.364362,0.00046253,0.00048862,
M1_SCAT32-SAFE_00_c0606,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,20.0,1024,2,m1_maze_1,RQL,9.8528,0.01421,,0.93567,0.00246,0.336775,0.96,0.001024,0.0,0.0,0.1,0.095,9.8527,7.230301,1.049034,0.866957,1e-06,31.19532,0.5,0.180902,0.336775,,,,,,,0.528011,0.515286,0.00093937,0.00097724,
M1_SCAT32-SAFE_00_c0607,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_maze_1,0.05,50.0,1024,2,m1_maze_1,RQL,9.9375,0.02742,,0.92676,-0.0174,0.531913,2.36,0.0025599999999999998,0.0,0.0,0.11,0.11,9.9358,10.395586,3.795884,2.162714,2e-06,31.227175,0.5,0.285722,0.531913,,,,,,,0.528011,0.814738,0.00230503,0.00244311,
