side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,c_force
64,bern50,0.6,10.0,4096,1,dev_stl_01,RQL,16.0274,0.1526,,0.30097,0.01772,0.092137,3.79,0.002048,0.0,0.0,4.69,4.688,16.0146,1.0,1.487128,1.559875,0.0,0.999703,0.5,0.04518,0.092137,,,,,,0.5
64,bern50,0.6,10.0,4096,1,dev_stl_02,RQL,15.1494,0.14236,,0.36647,0.03933,0.092137,3.84,0.002048,0.0,0.0,3.71,3.706,15.1023,25.552463,1.596751,1.559875,0.0,0.999703,0.5,0.04518,0.092137,,,,,,0.5
64,bern50,0.6,10.0,4096,1,dev_stl_03,RQL,14.7738,0.14739,,0.66025,0.02656,0.092137,3.81,0.002048,0.0,0.0,4.78,4.784,14.7699,15.773866,1.582639,1.559875,0.0,0.999703,0.5,0.04518,0.092137,,,,,,0.5
64,bern50,0.6,10.0,4096,1,dev_text,RQL,13.0741,0.02726,,0.9734,0.02125,0.092137,3.8,0.002048,0.0,0.0,4.5,4.497,13.074,59.240338,1.645368,1.559875,0.0,0.999703,0.5,0.04518,0.092137,,,,,,0.5
64,bern50,0.6,10.0,4096,1,dev_fine_lines,RQL,6.1005,0.00369,,0.7494,0.03809,0.092137,3.84,0.002048,0.0,0.0,4.33,4.331,6.096,13.261605,1.579014,1.559875,0.0,0.999703,0.5,0.04518,0.092137,,,,,,0.5
64,bern50,0.6,2000.0,4096,0,dev_stl_00,RQL,17.0929,0.1453,,0.27805,0.00103,0.632778,750.3,0.40959999999999996,0.0,0.0,15.2,15.089,17.0891,1.153414,354.942076,293.063782,3.9e-05,0.999696,0.25,0.620573,0.632778,,,,,,0.25
64,bern50,0.6,2000.0,4096,0,dev_stl_01,RQL,15.7003,0.19767,,0.31197,-0.0008,0.632778,749.47,0.40959999999999996,0.0,0.0,10.14,10.133,15.7028,1.41105,368.763755,293.063782,3.9e-05,0.999696,0.25,0.620573,0.632778,,,,,,0.25
64,bern50,0.6,2000.0,4096,0,dev_stl_02,RQL,17.0661,0.30446,,0.29231,-0.00022,0.632778,749.78,0.40959999999999996,0.0,0.0,9.84,9.835,17.0664,1.132286,353.808634,293.063782,3.9e-05,0.999696,0.25,0.620573,0.632778,,,,,,0.25
64,bern50,0.6,2000.0,4096,0,dev_stl_03,RQL,17.6758,0.40655,,0.47244,0.00065,0.632778,750.17,0.40959999999999996,0.0,0.0,10.21,10.204,17.6771,1.387464,367.49842,293.063782,3.9e-05,0.999696,0.25,0.620573,0.632778,,,,,,0.25
64,bern50,0.6,2000.0,4096,0,dev_text,RQL,19.0783,0.48898,,0.48901,-0.00331,0.632778,747.3,0.40959999999999996,0.0,0.0,22.59,22.589,19.0534,19.76562,1353.449007,293.063782,3.9e-05,0.999696,0.25,0.620573,0.632778,,,,,,0.25
64,bern50,0.6,2000.0,4096,0,dev_fine_lines,RQL,6.2762,0.04999,,0.73402,0.00049,0.632778,749.99,0.40959999999999996,0.0,0.0,10.16,10.16,6.2761,2.367149,420.056512,293.063782,3.9e-05,0.999696,0.25,0.620573,0.632778,,,,,,0.25
64,bern50,0.6,2000.0,4096,1,dev_stl_00,RQL,16.0242,0.1442,,0.31441,0.00058,0.631454,750.08,0.40959999999999996,0.0,0.0,9.39,9.39,16.0215,1.159824,355.286287,293.063782,3.9e-05,0.9997,0.25,0.619275,0.631454,,,,,,0.25
64,bern50,0.6,2000.0,4096,1,dev_stl_01,RQL,16.1276,0.22052,,0.29709,0.00013,0.631454,749.92,0.40959999999999996,0.0,0.0,9.45,9.445,16.1271,1.517375,374.468267,293.063782,3.9e-05,0.9997,0.25,0.619275,0.631454,,,,,,0.25
64,bern50,0.6,2000.0,4096,1,dev_stl_02,RQL,16.3959,0.22034,,0.31577,0.00024,0.631454,749.99,0.40959999999999996,0.0,0.0,9.3,9.295,16.3957,1.0,343.091834,293.063782,3.9e-05,0.9997,0.25,0.619275,0.631454,,,,,,0.25
64,bern50,0.6,2000.0,4096,1,dev_stl_03,RQL,17.7447,0.40324,,0.4688,-0.00013,0.631454,749.85,0.40959999999999996,0.0,0.0,8.77,8.769,17.7444,1.932073,396.716076,293.063782,3.9e-05,0.9997,0.25,0.619275,0.631454,,,,,,0.25
64,bern50,0.6,2000.0,4096,1,dev_text,RQL,18.6282,0.42928,,0.51432,-0.0019,0.631454,749.03,0.40959999999999996,0.0,0.0,12.37,12.369,18.6151,18.718923,1297.300807,293.063782,3.9e-05,0.9997,0.25,0.619275,0.631454,,,,,,0.25
64,bern50,0.6,2000.0,4096,1,dev_fine_lines,RQL,6.1923,0.05051,,0.74115,0.00089,0.631454,750.27,0.40959999999999996,0.0,0.0,7.48,7.47,6.1921,2.191308,410.623593,293.063782,3.9e-05,0.9997,0.25,0.619275,0.631454,,,,,,0.25
64,bern50,0.6,2000.0,4096,0,dev_stl_00,RQL,18.9837,0.26482,,0.22356,0.00105,1.265556,750.3,0.40959999999999996,0.0,0.0,6.81,6.806,18.9836,1.153414,354.942076,293.063782,3.9e-05,0.999696,0.5,0.620573,1.265556,,,,,,0.5
64,bern50,0.6,2000.0,4096,0,dev_stl_01,RQL,16.7782,0.17699,,0.27564,-0.00075,1.265556,749.47,0.40959999999999996,0.0,0.0,6.2,6.204,16.7782,1.41105,368.763755,293.063782,3.9e-05,0.999696,0.5,0.620573,1.265556,,,,,,0.5
64,bern50,0.6,2000.0,4096,0,dev_stl_02,RQL,17.7552,0.24784,,0.27003,-0.00016,1.265556,749.78,0.40959999999999996,0.0,0.0,5.96,5.961,17.7549,1.132286,353.808634,293.063782,3.9e-05,0.999696,0.5,0.620573,1.265556,,,,,,0.5
64,bern50,0.6,2000.0,4096,0,dev_stl_03,RQL,16.5319,0.2622,,0.53897,0.00071,1.265556,750.17,0.40959999999999996,0.0,0.0,5.94,5.942,16.5329,1.387464,367.49842,293.063782,3.9e-05,0.999696,0.5,0.620573,1.265556,,,,,,0.5
64,bern50,0.6,2000.0,4096,0,dev_text,RQL,16.2637,0.25813,,0.67532,-0.00417,1.265556,747.3,0.40959999999999996,0.0,0.0,7.88,7.879,16.2496,19.76562,1353.449007,293.063782,3.9e-05,0.999696,0.5,0.620573,1.265556,,,,,,0.5
64,bern50,0.6,2000.0,4096,0,dev_fine_lines,RQL,6.2586,0.01006,,0.7355,0.00039,1.265556,749.99,0.40959999999999996,0.0,0.0,6.35,6.349,6.2586,2.367149,420.056512,293.063782,3.9e-05,0.999696,0.5,0.620573,1.265556,,,,,,0.5
64,bern50,0.6,2000.0,4096,1,dev_stl_00,RQL,18.5647,0.26875,,0.23462,0.00044,1.262908,750.08,0.40959999999999996,0.0,0.0,5.05,5.054,18.5644,1.159824,355.286287,293.063782,3.9e-05,0.9997,0.5,0.619275,1.262908,,,,,,0.5
64,bern50,0.6,2000.0,4096,1,dev_stl_01,RQL,17.1041,0.1826,,0.26549,0.0001,1.262908,749.92,0.40959999999999996,0.0,0.0,4.95,4.955,17.1041,1.517375,374.468267,293.063782,3.9e-05,0.9997,0.5,0.619275,1.262908,,,,,,0.5
64,bern50,0.6,2000.0,4096,1,dev_stl_02,RQL,17.0957,0.21821,,0.29131,0.00025,1.262908,749.99,0.40959999999999996,0.0,0.0,4.98,4.984,17.0961,1.0,343.091834,293.063782,3.9e-05,0.9997,0.5,0.619275,1.262908,,,,,,0.5
64,bern50,0.6,2000.0,4096,1,dev_stl_03,RQL,16.7545,0.28521,,0.5254,-9e-05,1.262908,749.85,0.40959999999999996,0.0,0.0,4.97,4.967,16.7543,1.932073,396.716076,293.063782,3.9e-05,0.9997,0.5,0.619275,1.262908,,,,,,0.5
64,bern50,0.6,2000.0,4096,1,dev_text,RQL,16.0988,0.23541,,0.68767,-0.00201,1.262908,749.03,0.40959999999999996,0.0,0.0,5.56,5.556,16.0922,18.718923,1297.300807,293.063782,3.9e-05,0.9997,0.5,0.619275,1.262908,,,,,,0.5
64,bern50,0.6,2000.0,4096,1,dev_fine_lines,RQL,6.2193,0.01053,,0.73882,0.00089,1.262908,750.27,0.40959999999999996,0.0,0.0,4.74,4.739,6.2194,2.191308,410.623593,293.063782,3.9e-05,0.9997,0.5,0.619275,1.262908,,,,,,0.5
64,bern50,0.6,200.0,4096,0,dev_stl_00,RQL,16.1543,0.18058,,0.30998,0.00264,0.200394,75.11,0.040959999999999996,0.0,0.0,9.54,9.429,16.145,1.24475,30.061945,29.391907,4e-06,0.999695,0.25,0.196529,0.200394,,,,,,0.25
64,bern50,0.6,200.0,4096,0,dev_stl_01,RQL,15.5171,0.1754,,0.31871,-0.0,0.200394,74.99,0.040959999999999996,0.0,0.0,8.85,8.849,15.5171,1.0,29.126804,29.391907,4e-06,0.999695,0.25,0.196529,0.200394,,,,,,0.25
64,bern50,0.6,200.0,4096,0,dev_stl_02,RQL,15.606,0.19591,,0.34609,0.00417,0.200394,75.18,0.040959999999999996,0.0,0.0,9.35,9.344,15.5995,1.762249,30.34051,29.391907,4e-06,0.999695,0.25,0.196529,0.200394,,,,,,0.25
64,bern50,0.6,200.0,4096,0,dev_stl_03,RQL,15.7185,0.18299,,0.59194,0.00359,0.200394,75.15,0.040959999999999996,0.0,0.0,17.27,17.265,15.7186,2.493863,30.734331,29.391907,4e-06,0.999695,0.25,0.196529,0.200394,,,,,,0.25
64,bern50,0.6,200.0,4096,0,dev_text,RQL,14.5935,0.16636,,0.81772,-0.00426,0.200394,74.75,0.040959999999999996,0.0,0.0,19.82,19.813,14.5877,17.420829,38.769384,29.391907,4e-06,0.999695,0.25,0.196529,0.200394,,,,,,0.25
64,bern50,0.6,200.0,4096,0,dev_fine_lines,RQL,6.1909,0.01248,,0.74121,-0.00201,0.200394,74.89,0.040959999999999996,0.0,0.0,16.68,16.676,6.1914,3.872234,31.476296,29.391907,4e-06,0.999695,0.25,0.196529,0.200394,,,,,,0.25
64,bern50,0.6,200.0,4096,1,dev_stl_00,RQL,15.9704,0.12806,,0.31667,0.00297,0.199975,75.13,0.040959999999999996,0.0,0.0,9.02,9.017,15.9595,1.0,28.163995,29.391907,4e-06,0.999704,0.25,0.196117,0.199975,,,,,,0.25
64,bern50,0.6,200.0,4096,1,dev_stl_01,RQL,15.4066,0.13568,,0.32297,0.00228,0.199975,75.1,0.040959999999999996,0.0,0.0,8.17,8.167,15.4016,1.0,29.143943,29.391907,4e-06,0.999704,0.25,0.196117,0.199975,,,,,,0.25
64,bern50,0.6,200.0,4096,1,dev_stl_02,RQL,16.0348,0.19804,,0.32923,0.00167,0.199975,75.07,0.040959999999999996,0.0,0.0,8.35,8.355,16.0333,1.0,28.850069,29.391907,4e-06,0.999704,0.25,0.196117,0.199975,,,,,,0.25
64,bern50,0.6,200.0,4096,1,dev_stl_03,RQL,15.1496,0.17454,,0.63201,0.00067,0.199975,75.02,0.040959999999999996,0.0,0.0,7.87,7.868,15.1496,1.0,29.534009,29.391907,4e-06,0.999704,0.25,0.196117,0.199975,,,,,,0.25
64,bern50,0.6,200.0,4096,1,dev_text,RQL,14.56,0.14788,,0.82094,-0.00476,0.199975,74.77,0.040959999999999996,0.0,0.0,14.81,14.808,14.5535,19.138756,39.694221,29.391907,4e-06,0.999704,0.25,0.196117,0.199975,,,,,,0.25
64,bern50,0.6,200.0,4096,1,dev_fine_lines,RQL,6.1063,0.01047,,0.74852,0.00044,0.199975,75.01,0.040959999999999996,0.0,0.0,10.85,10.848,6.1062,2.706329,30.848712,29.391907,4e-06,0.999704,0.25,0.196117,0.199975,,,,,,0.25
64,bern50,0.6,200.0,4096,0,dev_stl_00,RQL,17.7449,0.25833,,0.25792,0.00273,0.400788,75.11,0.040959999999999996,0.0,0.0,6.17,6.169,17.7418,1.24475,30.061945,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,,,,,,0.5
64,bern50,0.6,200.0,4096,0,dev_stl_01,RQL,16.4232,0.16104,,0.28714,0.00011,0.400788,74.99,0.040959999999999996,0.0,0.0,6.31,6.305,16.4232,1.0,29.126804,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,,,,,,0.5
64,bern50,0.6,200.0,4096,0,dev_stl_02,RQL,15.8378,0.15879,,0.33663,0.00419,0.400788,75.18,0.040959999999999996,0.0,0.0,6.21,6.208,15.8402,1.762249,30.34051,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,,,,,,0.5
64,bern50,0.6,200.0,4096,0,dev_stl_03,RQL,15.3674,0.16568,,0.61627,0.0036,0.400788,75.15,0.040959999999999996,0.0,0.0,6.09,6.09,15.3687,2.493863,30.734331,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,,,,,,0.5
64,bern50,0.6,200.0,4096,0,dev_text,RQL,13.7361,0.06458,,0.90225,-0.00463,0.400788,74.75,0.040959999999999996,0.0,0.0,7.17,7.171,13.7332,17.420829,38.769384,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,,,,,,0.5
64,bern50,0.6,200.0,4096,0,dev_fine_lines,RQL,6.2436,0.00576,,0.73678,-0.00198,0.400788,74.89,0.040959999999999996,0.0,0.0,5.7,5.703,6.2434,3.872234,31.476296,29.391907,4e-06,0.999695,0.5,0.196529,0.400788,,,,,,0.5
64,bern50,0.6,200.0,4096,1,dev_stl_00,RQL,18.3112,0.2639,,0.24159,0.00299,0.399949,75.13,0.040959999999999996,0.0,0.0,5.92,5.917,18.3099,1.0,28.163995,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,,,,,,0.5
64,bern50,0.6,200.0,4096,1,dev_stl_01,RQL,16.3426,0.16096,,0.28981,0.00233,0.399949,75.1,0.040959999999999996,0.0,0.0,5.34,5.338,16.3427,1.0,29.143943,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,,,,,,0.5
64,bern50,0.6,200.0,4096,1,dev_stl_02,RQL,15.8525,0.15874,,0.33611,0.0017,0.399949,75.07,0.040959999999999996,0.0,0.0,5.94,5.942,15.8536,1.0,28.850069,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,,,,,,0.5
64,bern50,0.6,200.0,4096,1,dev_stl_03,RQL,14.8066,0.14545,,0.65747,0.00074,0.399949,75.02,0.040959999999999996,0.0,0.0,5.74,5.739,14.8066,1.0,29.534009,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,,,,,,0.5
64,bern50,0.6,200.0,4096,1,dev_text,RQL,13.7032,0.06221,,0.90567,-0.00477,0.399949,74.77,0.040959999999999996,0.0,0.0,5.89,5.892,13.7004,19.138756,39.694221,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,,,,,,0.5
64,bern50,0.6,200.0,4096,1,dev_fine_lines,RQL,6.1872,0.00563,,0.74157,0.00046,0.399949,75.01,0.040959999999999996,0.0,0.0,4.77,4.767,6.1872,2.706329,30.848712,29.391907,4e-06,0.999704,0.5,0.196117,0.399949,,,,,,0.5
64,bern50,0.6,20.0,4096,0,dev_stl_00,RQL,16.023,0.24716,,0.31683,0.01386,0.064285,7.56,0.004096,0.0,0.0,8.69,8.556,15.9551,1.0,2.952065,3.024719,0.0,0.999695,0.25,0.063046,0.064285,,,,,,0.25
64,bern50,0.6,20.0,4096,0,dev_stl_01,RQL,13.6999,0.08895,,0.39588,0.01988,0.064285,7.59,0.004096,0.0,0.0,7.32,7.317,13.6337,1.0,2.985583,3.024719,0.0,0.999695,0.25,0.063046,0.064285,,,,,,0.25
64,bern50,0.6,20.0,4096,0,dev_stl_02,RQL,13.65,0.14278,,0.43533,0.01739,0.064285,7.58,0.004096,0.0,0.0,7.3,7.302,13.6069,18.110508,3.125518,3.024719,0.0,0.999695,0.25,0.063046,0.064285,,,,,,0.25
64,bern50,0.6,20.0,4096,0,dev_stl_03,RQL,15.1412,0.15095,,0.63275,0.02529,0.064285,7.62,0.004096,0.0,0.0,7.24,7.241,15.1395,1.0,2.90355,3.024719,0.0,0.999695,0.25,0.063046,0.064285,,,,,,0.25
64,bern50,0.6,20.0,4096,0,dev_text,RQL,13.4911,0.06974,,0.92695,0.02196,0.064285,7.6,0.004096,0.0,0.0,7.97,7.973,13.4987,8.40631,3.071507,3.024719,0.0,0.999695,0.25,0.063046,0.064285,,,,,,0.25
64,bern50,0.6,20.0,4096,0,dev_fine_lines,RQL,5.9936,0.00543,,0.75884,0.01784,0.064285,7.58,0.004096,0.0,0.0,6.85,6.853,5.9872,1.568906,3.033451,3.024719,0.0,0.999695,0.25,0.063046,0.064285,,,,,,0.25
64,bern50,0.6,20.0,4096,1,dev_stl_00,RQL,17.2137,0.25612,,0.27669,0.02271,0.064151,7.6,0.004096,0.0,0.0,6.65,6.647,17.1317,1.0,2.983935,3.024719,0.0,0.999703,0.25,0.062914,0.064151,,,,,,0.25
64,bern50,0.6,20.0,4096,1,dev_stl_01,RQL,15.6179,0.12214,,0.31561,0.00546,0.064151,7.52,0.004096,0.0,0.0,6.64,6.644,15.6019,1.0,2.998754,3.024719,0.0,0.999703,0.25,0.062914,0.064151,,,,,,0.25
64,bern50,0.6,20.0,4096,1,dev_stl_02,RQL,13.2419,0.09487,,0.45713,0.01883,0.064151,7.59,0.004096,0.0,0.0,6.92,6.913,13.1825,1.0,2.973368,3.024719,0.0,0.999703,0.25,0.062914,0.064151,,,,,,0.25
64,bern50,0.6,20.0,4096,1,dev_stl_03,RQL,14.8237,0.14219,,0.65662,0.01811,0.064151,7.58,0.004096,0.0,0.0,6.8,6.803,14.8178,14.606773,3.106018,3.024719,0.0,0.999703,0.25,0.062914,0.064151,,,,,,0.25
64,bern50,0.6,20.0,4096,1,dev_text,RQL,13.3364,0.04481,,0.94405,0.01698,0.064151,7.58,0.004096,0.0,0.0,6.93,6.925,13.3399,27.105388,3.175583,3.024719,0.0,0.999703,0.25,0.062914,0.064151,,,,,,0.25
64,bern50,0.6,20.0,4096,1,dev_fine_lines,RQL,5.825,0.00439,,0.77446,0.02003,0.064151,7.59,0.004096,0.0,0.0,7.55,7.553,5.8102,1.0,3.005264,3.024719,0.0,0.999703,0.25,0.062914,0.064151,,,,,,0.25
64,bern50,0.6,20.0,4096,0,dev_stl_00,RQL,18.4365,0.27784,,0.23851,0.01401,0.128571,7.56,0.004096,0.0,0.0,5.24,5.243,18.4215,1.0,2.952065,3.024719,0.0,0.999695,0.5,0.063046,0.128571,,,,,,0.5
64,bern50,0.6,20.0,4096,0,dev_stl_01,RQL,15.5759,0.1467,,0.31744,0.01995,0.128571,7.59,0.004096,0.0,0.0,4.39,4.392,15.5516,1.0,2.985583,3.024719,0.0,0.999695,0.5,0.063046,0.128571,,,,,,0.5
64,bern50,0.6,20.0,4096,0,dev_stl_02,RQL,14.8579,0.13814,,0.37735,0.01756,0.128571,7.58,0.004096,0.0,0.0,4.53,4.531,14.8484,18.110508,3.125518,3.024719,0.0,0.999695,0.5,0.063046,0.128571,,,,,,0.5
64,bern50,0.6,20.0,4096,0,dev_stl_03,RQL,14.9567,0.15284,,0.64617,0.02552,0.128571,7.62,0.004096,0.0,0.0,4.41,4.413,14.9572,1.0,2.90355,3.024719,0.0,0.999695,0.5,0.063046,0.128571,,,,,,0.5
64,bern50,0.6,20.0,4096,0,dev_text,RQL,13.1116,0.02966,,0.96912,0.02191,0.128571,7.6,0.004096,0.0,0.0,5.24,5.243,13.1123,8.40631,3.071507,3.024719,0.0,0.999695,0.5,0.063046,0.128571,,,,,,0.5
64,bern50,0.6,20.0,4096,0,dev_fine_lines,RQL,6.1185,0.00381,,0.74752,0.01788,0.128571,7.58,0.004096,0.0,0.0,4.67,4.663,6.1178,1.568906,3.033451,3.024719,0.0,0.999695,0.5,0.063046,0.128571,,,,,,0.5
64,bern50,0.6,20.0,4096,1,dev_stl_00,RQL,18.3059,0.27429,,0.24282,0.02287,0.128302,7.6,0.004096,0.0,0.0,4.56,4.558,18.2658,1.0,2.983935,3.024719,0.0,0.999703,0.5,0.062914,0.128302,,,,,,0.5
64,bern50,0.6,20.0,4096,1,dev_stl_01,RQL,16.3205,0.15387,,0.29055,0.00561,0.128302,7.52,0.004096,0.0,0.0,4.7,4.701,16.3205,1.0,2.998754,3.024719,0.0,0.999703,0.5,0.062914,0.128302,,,,,,0.5
64,bern50,0.6,20.0,4096,1,dev_stl_02,RQL,15.0054,0.13748,,0.37096,0.01904,0.128302,7.59,0.004096,0.0,0.0,4.74,4.738,14.9966,1.0,2.973368,3.024719,0.0,0.999703,0.5,0.062914,0.128302,,,,,,0.5
64,bern50,0.6,20.0,4096,1,dev_stl_03,RQL,14.8521,0.14952,,0.65407,0.01815,0.128302,7.58,0.004096,0.0,0.0,4.93,4.933,14.8516,14.606773,3.106018,3.024719,0.0,0.999703,0.5,0.062914,0.128302,,,,,,0.5
64,bern50,0.6,20.0,4096,1,dev_text,RQL,13.074,0.02736,,0.9734,0.01724,0.128302,7.58,0.004096,0.0,0.0,5.75,5.746,13.0739,27.105388,3.175583,3.024719,0.0,0.999703,0.5,0.062914,0.128302,,,,,,0.5
64,bern50,0.6,20.0,4096,1,dev_fine_lines,RQL,6.12,0.00379,,0.74741,0.02017,0.128302,7.59,0.004096,0.0,0.0,5.69,5.692,6.119,1.0,3.005264,3.024719,0.0,0.999703,0.5,0.062914,0.128302,,,,,,0.5
64,bern50,0.6,500.0,4096,0,dev_stl_00,RQL,17.6894,0.22697,,0.25962,0.00132,0.316543,187.61,0.10239999999999999,0.0,0.0,12.21,12.095,17.6849,1.281201,77.637916,73.337219,1e-05,0.999696,0.25,0.310438,0.316543,,,,,,0.25
64,bern50,0.6,500.0,4096,0,dev_stl_01,RQL,15.8298,0.1458,,0.30759,0.00204,0.316543,187.69,0.10239999999999999,0.0,0.0,10.37,10.372,15.8256,1.0,74.975407,73.337219,1e-05,0.999696,0.25,0.310438,0.316543,,,,,,0.25
64,bern50,0.6,500.0,4096,0,dev_stl_02,RQL,15.4431,0.18866,,0.35233,-0.00078,0.316543,187.37,0.10239999999999999,0.0,0.0,19.19,19.183,15.4442,1.628539,78.80385,73.337219,1e-05,0.999696,0.25,0.310438,0.316543,,,,,,0.25
64,bern50,0.6,500.0,4096,0,dev_stl_03,RQL,16.3746,0.26834,,0.54873,0.00241,0.316543,187.72,0.10239999999999999,0.0,0.0,21.67,21.672,16.377,1.10055,77.031512,73.337219,1e-05,0.999696,0.25,0.310438,0.316543,,,,,,0.25
64,bern50,0.6,500.0,4096,0,dev_text,RQL,16.0793,0.33982,,0.68956,-0.0038,0.316543,186.86,0.10239999999999999,0.0,0.0,21.83,21.833,16.0684,21.024634,143.912086,73.337219,1e-05,0.999696,0.25,0.310438,0.316543,,,,,,0.25
64,bern50,0.6,500.0,4096,0,dev_fine_lines,RQL,6.1623,0.01871,,0.74368,-0.00148,0.316543,187.28,0.10239999999999999,0.0,0.0,10.4,10.4,6.1625,1.754849,79.227844,73.337219,1e-05,0.999696,0.25,0.310438,0.316543,,,,,,0.25
64,bern50,0.6,500.0,4096,1,dev_stl_00,RQL,15.9648,0.18908,,0.31681,0.00214,0.315881,187.72,0.10239999999999999,0.0,0.0,10.18,10.174,15.9555,1.349304,77.866535,73.337219,1e-05,0.999699,0.25,0.309788,0.315881,,,,,,0.25
64,bern50,0.6,500.0,4096,1,dev_stl_01,RQL,16.0725,0.176,,0.2991,0.00217,0.315881,187.73,0.10239999999999999,0.0,0.0,10.72,10.718,16.0686,1.753871,79.224578,73.337219,1e-05,0.999699,0.25,0.309788,0.315881,,,,,,0.25
64,bern50,0.6,500.0,4096,1,dev_stl_02,RQL,15.9854,0.20219,,0.33104,-0.00022,0.315881,187.45,0.10239999999999999,0.0,0.0,18.65,18.654,15.9857,1.402534,78.045218,73.337219,1e-05,0.999699,0.25,0.309788,0.315881,,,,,,0.25
64,bern50,0.6,500.0,4096,1,dev_stl_03,RQL,16.2797,0.24525,,0.55476,0.00272,0.315881,187.78,0.10239999999999999,0.0,0.0,9.9,9.903,16.282,1.289758,77.666654,73.337219,1e-05,0.999699,0.25,0.309788,0.315881,,,,,,0.25
64,bern50,0.6,500.0,4096,1,dev_text,RQL,15.8991,0.31555,,0.70311,9e-05,0.315881,187.51,0.10239999999999999,0.0,0.0,11.76,11.762,15.8993,19.584526,139.078173,73.337219,1e-05,0.999699,0.25,0.309788,0.315881,,,,,,0.25
64,bern50,0.6,500.0,4096,1,dev_fine_lines,RQL,6.142,0.02378,,0.74546,0.00091,0.315881,187.57,0.10239999999999999,0.0,0.0,9.75,9.751,6.1417,2.900417,83.073284,73.337219,1e-05,0.999699,0.25,0.309788,0.315881,,,,,,0.25
64,bern50,0.6,500.0,4096,0,dev_stl_00,RQL,18.7645,0.25934,,0.2293,0.00137,0.633086,187.61,0.10239999999999999,0.0,0.0,7.81,7.812,18.7634,1.281201,77.637916,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,,,,,,0.5
64,bern50,0.6,500.0,4096,0,dev_stl_01,RQL,16.5776,0.15475,,0.28207,0.00202,0.633086,187.69,0.10239999999999999,0.0,0.0,7.47,7.471,16.5778,1.0,74.975407,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,,,,,,0.5
64,bern50,0.6,500.0,4096,0,dev_stl_02,RQL,15.9033,0.18498,,0.33421,-0.00075,0.633086,187.37,0.10239999999999999,0.0,0.0,7.67,7.674,15.9028,1.628539,78.80385,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,,,,,,0.5
64,bern50,0.6,500.0,4096,0,dev_stl_03,RQL,15.4836,0.18061,,0.60808,0.00238,0.633086,187.72,0.10239999999999999,0.0,0.0,8.15,8.148,15.4849,1.10055,77.031512,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,,,,,,0.5
64,bern50,0.6,500.0,4096,0,dev_text,RQL,14.3923,0.12282,,0.8368,-0.00418,0.633086,186.86,0.10239999999999999,0.0,0.0,8.14,8.142,14.3873,21.024634,143.912086,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,,,,,,0.5
64,bern50,0.6,500.0,4096,0,dev_fine_lines,RQL,6.2102,0.00612,,0.73962,-0.00144,0.633086,187.28,0.10239999999999999,0.0,0.0,6.94,6.94,6.2101,1.754849,79.227844,73.337219,1e-05,0.999696,0.5,0.310438,0.633086,,,,,,0.5
64,bern50,0.6,500.0,4096,1,dev_stl_00,RQL,18.2788,0.27992,,0.2425,0.00217,0.631761,187.72,0.10239999999999999,0.0,0.0,6.22,6.219,18.2773,1.349304,77.866535,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,,,,,,0.5
64,bern50,0.6,500.0,4096,1,dev_stl_01,RQL,16.6604,0.15803,,0.27937,0.00222,0.631761,187.73,0.10239999999999999,0.0,0.0,5.9,5.903,16.6613,1.753871,79.224578,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,,,,,,0.5
64,bern50,0.6,500.0,4096,1,dev_stl_02,RQL,16.2218,0.18759,,0.32217,-0.00017,0.631761,187.45,0.10239999999999999,0.0,0.0,5.97,5.973,16.2216,1.402534,78.045218,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,,,,,,0.5
64,bern50,0.6,500.0,4096,1,dev_stl_03,RQL,15.5191,0.19449,,0.60559,0.00267,0.631761,187.78,0.10239999999999999,0.0,0.0,5.73,5.73,15.5206,1.289758,77.666654,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,,,,,,0.5
64,bern50,0.6,500.0,4096,1,dev_text,RQL,14.2475,0.1131,,0.85035,0.00028,0.631761,187.51,0.10239999999999999,0.0,0.0,6.36,6.358,14.2478,19.584526,139.078173,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,,,,,,0.5
